file,nomSociete,evaluation,capitalDetenu,nombreParts,remuneration
39622040-8435-49a6-b24b-1e6705530048-20171221.xml,Crédit Agricole          [Données non publiées],75,,50,0
39622040-8435-49a6-b24b-1e6705530048-20171221.xml,SCI          [Données non publiées],64840,33,1000,0
39622040-8435-49a6-b24b-1e6705530048-20171221.xml,Crédit Agricole         [Données non publiées],75,,50,0
396f4401-00a1-4fe9-81dc-298ddd98af07-20171221.xml,agora conseil,7600,99,499,0
396f4401-00a1-4fe9-81dc-298ddd98af07-20171221.xml,les chandelles de l'atlas,1700,17,17,0
396f4401-00a1-4fe9-81dc-298ddd98af07-20171221.xml,JPCBROKER,15000,100,100,80000
398d94ed-0ddd-4635-a69c-380b05f0ca4f-20171221.xml,KAMENI,754,90,90,0
39a3546f-24e5-41d0-88e3-fbaab76c0175-20171221.xml,SARL Magasin Vahine,4166,51,510,45000
39c23b41-0232-4773-9aab-fcc9780a3ff9-20171221.xml,SCI          [Données non publiées],50000,50,50,0
39c23b41-0232-4773-9aab-fcc9780a3ff9-20171221.xml,Scpi novapierre allemagne,3026,20,19,0
39c23b41-0232-4773-9aab-fcc9780a3ff9-20171221.xml,Scpi PFO2,2979,20,25,0
39c23b41-0232-4773-9aab-fcc9780a3ff9-20171221.xml,PEA          [Données non publiées],11303,100,147,0
39c23b41-0232-4773-9aab-fcc9780a3ff9-20171221.xml,PEA          [Données non publiées],821,100,0,0
39c23b41-0232-4773-9aab-fcc9780a3ff9-20171221.xml,PEA          [Données non publiées],9193,100,8,0
39c23b41-0232-4773-9aab-fcc9780a3ff9-20171221.xml,PEA          [Données non publiées],1092,100,0,0
39c23b41-0232-4773-9aab-fcc9780a3ff9-20171221.xml,PEA         [Données non publiées],4997,100,42,0
39c23b41-0232-4773-9aab-fcc9780a3ff9-20171221.xml,PEA          [Données non publiées],11817,100,27,0
39c3cd31-b8d2-49c2-982e-2abcaa07e7a0-20171221.xml,SCI          [Données non publiées],95000,20,20,0
39c3cd31-b8d2-49c2-982e-2abcaa07e7a0-20171221.xml,BNP,7500,0,126,579 € bruts dividendes 2023
39c3cd31-b8d2-49c2-982e-2abcaa07e7a0-20171221.xml,ENGIE,6694,0,502,702€ brut de dividendes 2023
39c3cd31-b8d2-49c2-982e-2abcaa07e7a0-20171221.xml,ADP,3304,0,26,81E bruts de dividendes 2023
39c3cd31-b8d2-49c2-982e-2abcaa07e7a0-20171221.xml,AIR FRANCE,41,0,5,0
39ccf84c-e4b0-4ff1-9dd6-eaa5e85623d2-20171221.xml,sas          [Données non publiées],10000,50,10000,pas de dividende versé
39ccf84c-e4b0-4ff1-9dd6-eaa5e85623d2-20171221.xml,sci          [Données non publiées],500,50,1000,pas de rémunération versée
39ccf84c-e4b0-4ff1-9dd6-eaa5e85623d2-20171221.xml,sarl alpes logistique transports,7200,80,80,pas de dividende versé
39e5d64c-0998-4e4b-bd1f-78cf053f04c4-20171221.xml,Limagrain,25048,,6262,740
39e5d64c-0998-4e4b-bd1f-78cf053f04c4-20171221.xml,Limagrain,25048,,6262,9437
39e5d64c-0998-4e4b-bd1f-78cf053f04c4-20171221.xml,Limagrain,25048,,6262,8590
39e5d64c-0998-4e4b-bd1f-78cf053f04c4-20171221.xml,EARL          [Données non publiées],49700,51,497,0
39e5d64c-0998-4e4b-bd1f-78cf053f04c4-20171221.xml,DOME 2000,152,,1,37
39e9fbc3-050f-45a4-bc34-7fecfc67a8f3-20171221.xml,eurl          [Données non publiées],5000,100,500,O
39f7ef5a-46d0-4012-bdcc-3d64d234fc68-20171221.xml,SCI          [Données non publiées],83227,25,16,9401
3a05266f-9771-4d8e-bbc9-a0a7a15e9619-20171221.xml,GS RESEAUX,45,45,45,0
3a08abac-9b19-42ed-b170-402756832560-20171221.xml,SCI          [Données non publiées],1427000,33,500,Quote part des revenus de cette SCI revenant à M Robert BENEVENTI sur l'année 2020: 127 899 €
3a08abac-9b19-42ed-b170-402756832560-20171221.xml,SARL          [Données non publiées],115384,11,112,5 376 €
3a121699-aa59-42b2-a120-6f23f980c5f1-20171221.xml,SCI          [Données non publiées],35000,25,1,aucune
3a1db288-1b68-4b1a-b1e4-38f876708ad1-20171221.xml,SCI          [Données non publiées],0,10,1,0
3a481230-5fd5-4bff-a500-60e8502c1a6c-20171221.xml,sci          [Données non publiées],0,40,40,0
3a51d05b-2641-48df-9780-d3f6f48fa393-20171221.xml,Crédit Agricole         [Données non publiées],189,,124,189
3a7e2d48-7996-4452-83ca-91ba9e093583-20171221.xml,SLE Bearn,4720,,236,50 euros en 2024
3a7e32df-5b55-4246-b6f8-5fe0a582f36c-20171221.xml,orcom-oc,28800000,51,145361,1998243 dividendes 99495 remuneration
3a7e32df-5b55-4246-b6f8-5fe0a582f36c-20171221.xml,[Données non publiées],9980000,75,173471,990000 dividendes
3a7e32df-5b55-4246-b6f8-5fe0a582f36c-20171221.xml,[Données non publiées],2400000,44,1110,718800 dividendes
3a7e32df-5b55-4246-b6f8-5fe0a582f36c-20171221.xml,sci          [Données non publiées],4500450,73,73,24500 dividendes
3a7e32df-5b55-4246-b6f8-5fe0a582f36c-20171221.xml,sci          [Données non publiées],2506194,44,44,revenu foncier 52838
3a8ea452-e1c4-4a29-8f28-b9ccc79efc8f-20171221.xml,SCI          [Données non publiées],700000,99,100,0
3a8ebd15-103b-4a4f-a614-2797f540d91f-20171221.xml,SCI          [Données non publiées],337602,100,10,0
3a971fd4-15a3-4736-82f0-11293357ab8c-20171221.xml,CERNUNNOS CONSULTING,1,100,10,0
3aabb11a-5f62-4f93-bfa8-ae4d68fcd736-20171221.xml,SCI          [Données non publiées],103500,30,300,Aucune
3ab2d93c-ec3b-45e2-a1fa-1af92a7404fb-20171221.xml,ARC MANAGEMENT,19920825,29,421694,2024 : 49309
3ab2d93c-ec3b-45e2-a1fa-1af92a7404fb-20171221.xml,SCI          [Données non publiées],1612,0,2,0
3ab2d93c-ec3b-45e2-a1fa-1af92a7404fb-20171221.xml,Caisse d'épargne,300,,0,0
3ab8a94b-1191-4f7e-ba4e-74cf0a5daa1a-20171221.xml,GEM ENERGY SERVICES,0,0,0,0
3ab8a94b-1191-4f7e-ba4e-74cf0a5daa1a-20171221.xml,SCI          [Données non publiées],400,40,400,0
3ab8a94b-1191-4f7e-ba4e-74cf0a5daa1a-20171221.xml,SCI          [Données non publiées],13263,40,400,0
3ad0b05a-cda7-4d2b-a2d7-789fadebcf85-20171221.xml,veolia environnement,857,,30,"0 car rien de vendu,"
3ad0b05a-cda7-4d2b-a2d7-789fadebcf85-20171221.xml,sci          [Données non publiées],15,,1,0
3ad0b05a-cda7-4d2b-a2d7-789fadebcf85-20171221.xml,sci          [Données non publiées],1760,0,1,0
3ad0b05a-cda7-4d2b-a2d7-789fadebcf85-20171221.xml,SCP LAPOUGE EMONNIER SERGENT DENIAUD GUEYE,1,36,2356,22.138
3aebb09d-cb04-4e50-9b63-9a5a85d60a67-20171221.xml,SARL Condé,2000,50,0,0
3afb7fc3-488b-4a32-b075-059d58e26d69-20171221.xml,[Données non publiées],1,,1,1
3b073f19-06d4-4311-8f2f-0a824d410948-20171221.xml,[Données non publiées],0,,5,0
3b1b41f2-d288-4a01-ba80-1d54431847ac-20171221.xml,GFA          [Données non publiées],5050,3,10,0
3b218390-8d4d-4d10-bb85-608dd5bec6ce-20171221.xml,Crédit Mutuel         [Données non publiées],15,0,1,Néant
3b218390-8d4d-4d10-bb85-608dd5bec6ce-20171221.xml,Crédit Mutuel          [Données non publiées],15,0,1,néant
3b218390-8d4d-4d10-bb85-608dd5bec6ce-20171221.xml,FDJ,3325,0,107,dividendes non perçu à ce jour
3b218390-8d4d-4d10-bb85-608dd5bec6ce-20171221.xml,ZCI,6833,0,28471,aucune
3b401d98-c85d-4dbd-911d-ab4a6542e7bb-20171221.xml,SCI          [Données non publiées],88110,26,660,Revenu foncier 2019 : 2467€
3b401d98-c85d-4dbd-911d-ab4a6542e7bb-20171221.xml,GFA          [Données non publiées],7500,96,87,0
3b401d98-c85d-4dbd-911d-ab4a6542e7bb-20171221.xml,SASU Cabinet JP VOGEL LE MANS,600000,100,100,Dividende 2019 : 45000€
3b401d98-c85d-4dbd-911d-ab4a6542e7bb-20171221.xml,SCI          [Données non publiées],10,1,1,0
3b401d98-c85d-4dbd-911d-ab4a6542e7bb-20171221.xml,SA ALTEXA LE MANS,373520,9,92,voir rubrique 1 et 3 ( non cumulatives ) Dividendes 2019 : 50784€
3b401d98-c85d-4dbd-911d-ab4a6542e7bb-20171221.xml,SARL Panorama de la haute venelle LE MANS,257000,16,100,Dividendes 2019 : 18000€
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,AIR LIQUIDE,6588,,49,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,NESTLE,31449,0,310,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,SCI          [Données non publiées],415000,100,16786,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,SCI          [Données non publiées],250000,24,25,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,SCI          [Données non publiées],128750,12,12,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,HERMES INTERNATIONAL,116980,,160,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,LVMH MOET HENNESSY VUITTON,92046,0,230,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,PERNOD RICARD,9926,0,75,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,ROCHE HOLDING BJ,76470,0,250,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,FCPI FORTUNE 3,6710,0,100,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,FCPI QI 2017,18403,0,180,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,FCPI TRUFFLE fORTUNE 4,5159,0,100,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,FCPI TRUFFLE FORTUNE 5,6961,0,100,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,FCPI TRUFFLE FORTUNE N6,14846,0,180,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,FCP TRUFFLE INNOC 2015,13813,0,180,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,NEX CAP 2023 ISF,13500,0,18000,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,ROBECO SUSTAIN GBL,66201,0,1394,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,TRUFFLE INNOCROSS 2016,14490,0,200,0
3b9bd0f6-e1c3-4d92-941d-20b729fc90a1-20171221.xml,UNI HOCHE,5406,0,21631,0
3bbbc553-4bbb-494b-bfcf-9c7452ed310b-20171221.xml,SCI          [Données non publiées],247000,33,100,0
3bbbc553-4bbb-494b-bfcf-9c7452ed310b-20171221.xml,SCI          [Données non publiées],986,0,100,0
3bbbc553-4bbb-494b-bfcf-9c7452ed310b-20171221.xml,SAS Chalda,992,0,100,0
3bbbc553-4bbb-494b-bfcf-9c7452ed310b-20171221.xml,Air liquide,23592,0,150,0
3bbbc553-4bbb-494b-bfcf-9c7452ed310b-20171221.xml,Fructifonds FCP,14853,0,38,0
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,accor,1713,,55,57€ dividende annuel
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,atari,1155,,3040,0
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,bouygues,1736,,50,0
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,electricité de madagascar,1338,,408,0
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,elior,883,,150,36€ dividende annuel
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,engie,3407,,275,131€ dividende annuel
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,europcar,562,,660,0
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,groupe georges,1346,0,50,16€ dividende annuel
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,haulotte,626,,115,25€ dividende annuel
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,lucibel,940,,800,0
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,orange,1630,,160,112€ dividende annuel
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,solocal,838,,281,0
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,technip,1997,,250,65€ dividende annuel
3bc66aa5-a4c8-4970-817b-458143f2b10d-20171221.xml,vallourec,683,,24,0
3bdc8943-5989-46a9-8429-7f8c926c57e2-20171221.xml,MAJE SOLUTION,2000,,100,Aucun revenu depuis 2014
3bed5d36-ce9a-4369-b40d-d158801bbb42-20171221.xml,BRENNUS INVESTISSEMENT,300,1,300,0
3bf2a8f5-1f1d-4b8d-9f67-0f0fe96f3304-20171221.xml,Vivendi,36449,,1520,Dividendes 2020 : 638€
3bf2a8f5-1f1d-4b8d-9f67-0f0fe96f3304-20171221.xml,Altice,3536,,711,pas de rémunération car PEE
3bf2a8f5-1f1d-4b8d-9f67-0f0fe96f3304-20171221.xml,Vivendi Epargne,1773,,142,Pas de rémunération car PEE
3bf4b151-d471-42db-b928-8e5c82b91cd1-20171221.xml,SARL SAINT ROZAIRE,0,100,500,0
3bf4b151-d471-42db-b928-8e5c82b91cd1-20171221.xml,SARL PIERROT SPORTS,80000,50,400,0
3bf4b151-d471-42db-b928-8e5c82b91cd1-20171221.xml,SCI          [Données non publiées],221667,16,300,3653 € (2020)
3bf4b151-d471-42db-b928-8e5c82b91cd1-20171221.xml,SCI          [Données non publiées],206264,50,2287,8888 € (2020)
3bf4b151-d471-42db-b928-8e5c82b91cd1-20171221.xml,BP AURA,320,0,1,0
3bf4b151-d471-42db-b928-8e5c82b91cd1-20171221.xml,SARL LE CRET DU SERROZ,105,0,105,0
3bf4b151-d471-42db-b928-8e5c82b91cd1-20171221.xml,SARL CHALET GRANGE,1,0,1,0
3c039ab1-342a-4180-9bcf-91cd017cdcff-20171221.xml,sarl tenoux energie,50000,50,1,20000
3c1d85ad-2790-4e58-a985-4a51207bce55-20171221.xml,SCI          [Données non publiées],97885,52,520,0
3c1d85ad-2790-4e58-a985-4a51207bce55-20171221.xml,SARL MPC,10200,50,501,0
3c33417f-99af-482e-93b2-3f4c49be9066-20171221.xml,SCI         [Données non publiées],250,5,25,0
3c3473ab-ad3f-4785-9739-0985c96ca4e7-20171221.xml,SELARL Office Notarial des Sables d'Auge,69000,23,690,Néant en 2020
3c4e687d-1a2f-4b0d-8bf3-7e485be9b51d-20171221.xml,PEA BNPP          [Données non publiées],16,,0,0
3c4e687d-1a2f-4b0d-8bf3-7e485be9b51d-20171221.xml,SCPI SOFIDY IMMORENTE,108232,,283,1934
3c4f4999-a26f-4c89-9ebc-a34d896bd890-20171221.xml,SCI          [Données non publiées],10,10,1,0
3c4f4999-a26f-4c89-9ebc-a34d896bd890-20171221.xml,SCI          [Données non publiées],100,10,10,0
3c5b4d11-e8f3-4331-bb4d-78888148de0f-20171221.xml,SCI          [Données non publiées],78750,37,37,0
3c62e260-c11d-4969-9edd-9ea5c0e13a36-20171221.xml,SCI          [Données non publiées],0,25,25,0
3c62e260-c11d-4969-9edd-9ea5c0e13a36-20171221.xml,SAS          [Données non publiées],0,5,0,Perçu une fois 700€ environ en 3 ans....
3c67c4a2-e4a9-4132-983d-bd12e9e9ae37-20171221.xml,sci          [Données non publiées],500,,1,0
3c7aede4-66f4-4413-b255-ed7883d5723f-20171221.xml,Air Liquide,6292,0,38,NS
3c7aede4-66f4-4413-b255-ed7883d5723f-20171221.xml,AIRBUS,2742,0,21,NS
3c7aede4-66f4-4413-b255-ed7883d5723f-20171221.xml,Allianz,9365,0,1089,NS
3c7aede4-66f4-4413-b255-ed7883d5723f-20171221.xml,AXA,3403,0,106,NS
3c7aede4-66f4-4413-b255-ed7883d5723f-20171221.xml,Biomérieux,2481,0,26,NS
3c7b6132-1b95-46f3-b7ec-d11f9d72fb41-20171221.xml,Crédit cooperatif,15000,,983,153
3c7befab-b5d3-4fbd-9eef-d2dfa962ce7f-20171221.xml,SARL marquises rock construction,855,51,51,0
3c94ce51-f22e-458d-9525-aafce606ecd0-20171221.xml,0,0,0,0,0
3c9d0fdc-41e6-44ac-9851-d06999bb9b29-20171221.xml,FIDUGO,7221337,94,26647,Pas de rémunération ou gratification perçue
3c9d0fdc-41e6-44ac-9851-d06999bb9b29-20171221.xml,Compagnie Fiduciaire de la Colline d'Anfa,1719,0,1,Pas de rémunération ou gratification perçue
3c9d0fdc-41e6-44ac-9851-d06999bb9b29-20171221.xml,Quincaillerie d'Aix,440,0,5,Pas de rémunération ou gratification perçue
3c9d0fdc-41e6-44ac-9851-d06999bb9b29-20171221.xml,Architecture Marion AMAT,31200,24,240,Pas de rémunération ou gratification perçue
3c9d0fdc-41e6-44ac-9851-d06999bb9b29-20171221.xml,Descours et Cabaud,275,,1,Pas de rémunération ou gratification perçue
3c9d0fdc-41e6-44ac-9851-d06999bb9b29-20171221.xml,DANONE,24390,,813,Pas de rémunération ou gratification perçue
3ca0dce1-b4de-4460-996c-45320579a0b4-20171221.xml,Incentive Agency,30100,86,434,0
3ca5089c-ca6d-46cb-9a7f-ca9c6322e403-20171221.xml,SOTHOGAM,5154258,83,14643,0€
3cb1c890-7001-447e-a838-0542c300a453-20171221.xml,[Données non publiées],900,90,900,0
3cb1c890-7001-447e-a838-0542c300a453-20171221.xml,[Données non publiées],900,90,900,0
3cbda12e-01da-4c19-bb69-167b799ded1b-20171221.xml,Crédit cooperatif,15000,,983,153
3cbfcb4e-b853-453b-8b6f-3b9e9d757c34-20171221.xml,La Vie Claire,1925,,35,0
3cc24242-7b2a-4b1e-946e-e87c86a9a643-20171221.xml,Sanofi,316139,,3950,-
3cc80dd4-5497-4119-ae82-bf748f3cf34e-20171221.xml,center ice sarl,150000,18,18,0
3cd2acdf-498d-4f53-9019-96b9be546f7d-20171221.xml,SARL LESEIGNEUR CDP2,800,40,40,0
3cdb213a-6bfb-46ca-94c7-5ca2aa034c77-20171221.xml,Bred,9000,,853,Pour l'instant aucune. Mais le taux d'intérêt est de 4%.
3ce2abd7-a971-4686-9f28-2b0869e445b0-20171221.xml,SCI          [Données non publiées],100176,14,200,0
3ce96721-307c-48b2-afbb-a7f6174534da-20171221.xml,Sarl Panonacle Immobilier,155837,37,500,0
3ce96721-307c-48b2-afbb-a7f6174534da-20171221.xml,SCI          [Données non publiées],245000,49,49,20443
3ce96721-307c-48b2-afbb-a7f6174534da-20171221.xml,Novapierre Allemagne 2,20800,,80,228
3ce96721-307c-48b2-afbb-a7f6174534da-20171221.xml,CMSO,28511,,28511,826
3d025620-03fd-4620-9810-bffe0909fc91-20171221.xml,SCEA          [Données non publiées],143300,89,1433,Part de bénéfice imposable au titre de l'année 2023 : 2 972 €
3d025620-03fd-4620-9810-bffe0909fc91-20171221.xml,SCI          [Données non publiées],500,50,5,Quote-part du bénéfice au titre de l'année 2023 : 5 861 €
3d025620-03fd-4620-9810-bffe0909fc91-20171221.xml,SCI          [Données non publiées],700,70,70,Déficit (montant négatif) en 2023. Aucune rémunération perçue au titre de l'année 2023.
3d025620-03fd-4620-9810-bffe0909fc91-20171221.xml,GFA          [Données non publiées],52000,16,5200,Quote-part du bénéfice au titre de l'année 2023 : 231 €.
3d025620-03fd-4620-9810-bffe0909fc91-20171221.xml,[Données non publiées]     Crédit Mutuel,22360,100,22360,Valorisation du compte titres au 31 décembre 2023 : 307 €.
3d032d43-fdbb-4f8a-805e-5dd7c683acf4-20171221.xml,SCEA          [Données non publiées],1485,99,99,300
3d0641ee-14ea-464f-a468-f889cd67957b-20171221.xml,Ecureuil Obli Euro C,4000,,50,100
3d36264f-66a8-4870-be3c-aafd8862e456-20171221.xml,Lac et Montagne,5600,10,10,1000 euros en 2020.
3d6130f3-7eb1-4075-87c5-f18390b27475-20171221.xml,Air Liquide,28402,,181,528 € versés le 22/05/2024
3d6130f3-7eb1-4075-87c5-f18390b27475-20171221.xml,AXA,5594,,163,322 € versés le 06/05/2024
3d6130f3-7eb1-4075-87c5-f18390b27475-20171221.xml,BNP PARIBAS,5922,,100,460 € versés le 23/05/2024
3d6130f3-7eb1-4075-87c5-f18390b27475-20171221.xml,HERMES INTERNATIONAL,46440,,20,430 € versés le 06/05/2024 + 70€ versés le 15/02/2024
3d6130f3-7eb1-4075-87c5-f18390b27475-20171221.xml,LVMH,19065,,30,225 € versés le 25/04/2024
3d6130f3-7eb1-4075-87c5-f18390b27475-20171221.xml,BRED,202,,19,6 02 (versé le 03/06/2024)
3d6130f3-7eb1-4075-87c5-f18390b27475-20171221.xml,Schneider Electric,43362,,180,630 € versés le 30/05/2024
3d6130f3-7eb1-4075-87c5-f18390b27475-20171221.xml,Unibail-Rodamco-Westfield,500531,,6883,Dividendes versés en 2024 (pas de versement en 2022 2023) : 25488 €
3d63f52b-48da-46c3-9e9f-97f5a7a375ad-20171221.xml,La Venta,20000,100,100,2023 : 110.000 euros2022 : 110.000 euros2021 : 42.000 euros2020 : 42.000 euros
3d65d51a-7310-45aa-a3e9-097e4a270786-20171221.xml,SCIC Autotrement - CITIZ Grand Est,500,,1,aucune.
3d65d51a-7310-45aa-a3e9-097e4a270786-20171221.xml,SCIA          [Données non publiées],240000,16,100,aucune. SCI d'attribution.
3d6fd2d2-03c6-4b42-be72-729ed9265c27-20171221.xml,Railcoop,1500,,15,Aucune
3d6fd2d2-03c6-4b42-be72-729ed9265c27-20171221.xml,Terre de Liens,1144,,11,Pas de rémunération connue
3d6fd2d2-03c6-4b42-be72-729ed9265c27-20171221.xml,La Nef,300,,10,"La rémunération, ou non, des parts sociales se décide chaque année lors de l’Assemblée Générale des sociétaires, si le résultat de l’exercice le permet (source : la nef)"
3d76b3e6-c050-4e6f-b70e-51d947cc5b17-20171221.xml,caisse d epargne,10080,20,504,105£
3d838d72-8ca9-4e47-b2c7-e6c44cad963f-20171221.xml,SCI          [Données non publiées],70210,66,330,0
3d838d72-8ca9-4e47-b2c7-e6c44cad963f-20171221.xml,SCI         [Données non publiées],500,50,50,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,essilor intl,1973,0,11,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,LVMH MOET VUITTON,18501,0,26,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,Michelin,3973,0,134,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,sanofi,7128,0,83,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,société générale,3865,0,171,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,total,16626,0,269,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,AIR LIQUIDE,1191,0,7,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,AIR LIQUIDE PRIME,6129,0,36,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,AXA,4797,0,169,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,BNP PARIBAS,8736,0,154,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,CAP GEMINI,4091,0,23,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,DANONE,3970,0,69,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,DASSAULT SYSTEMES,2859,0,68,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,HERMES INT,5773,0,3,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,KERING,2021,0,5,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,L OREAL,8479,0,20,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,PERNOD RICARD,1840,0,11,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,SAFRAN,2729,0,17,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,SAINT GOBAIN,3210,0,55,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,SCHNEIDER ELECTRIC,12783,0,77,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,THALES,2486,0,18,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,VEOLIA,3508,0,125,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,VINCI,7328,0,67,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,AIRBUS,9787,0,74,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,HEINEKEN,2080,0,25,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,STELLANTIS,4854,0,263,0
3da94faf-f551-4d8c-b23e-ccec61be172a-20171221.xml,STMICROELECTRONICS,4779,0,114,0
3db8a89d-884b-49d4-a0a5-a61fed2fec29-20171221.xml,Orange,9900,,1000,Pas de rem car nouveau
3db8a89d-884b-49d4-a0a5-a61fed2fec29-20171221.xml,PEA,22000,0,0,176
3db8a89d-884b-49d4-a0a5-a61fed2fec29-20171221.xml,Amundi PEG,115945,,0,Non connu
3db8a89d-884b-49d4-a0a5-a61fed2fec29-20171221.xml,Orange actions classique,664,0,62,0
3db8a89d-884b-49d4-a0a5-a61fed2fec29-20171221.xml,Perco orange,98624,0,648,Pas connaissance
3db8a89d-884b-49d4-a0a5-a61fed2fec29-20171221.xml,ÉPARGNE assurance bnp,151223,0,0,Non connu
3db8a89d-884b-49d4-a0a5-a61fed2fec29-20171221.xml,Allianz,1869,0,3,O
3db8a89d-884b-49d4-a0a5-a61fed2fec29-20171221.xml,Allianz euro retraite,15,0,0,0
3dd4ae43-f38f-4ae5-a3ef-da48df9a6e87-20171221.xml,SISA MSP BARILLET,100,,10,0
3dd8adcd-e353-421b-8ac3-0ac2f0724029-20171221.xml,SAS MELINE,1000,50,500,0
3e0b6777-56ac-4561-b2e7-1940228630bc-20171221.xml,SCI          [Données non publiées],10,10,1,0
3e0b6777-56ac-4561-b2e7-1940228630bc-20171221.xml,SCI          [Données non publiées],100,10,10,0
3e190727-cb9d-4250-9089-026e25674042-20171221.xml,Cible Financière,9727250,18,12852,Néant
3e190727-cb9d-4250-9089-026e25674042-20171221.xml,Cofinin,12232827,18,7920,Néant
3e190727-cb9d-4250-9089-026e25674042-20171221.xml,Copera,8219,0,1,Néant
3e190727-cb9d-4250-9089-026e25674042-20171221.xml,Traktir,1785000,100,10,Néant
