nom,declaration_count,total_wealth
Carreric,2,0.0
Camus,2,40000.0
Caralp,2,0.0
CRAMOISAN,2,8000.0
CRAUSTE,2,0.0
COURTEILLE,2,0.0
COURTOIS,2,0.0
Vannson,2,0.0
Cathelain,2,155122.0
VETILLART,2,244000.0
Chabolle,2,0.0
Chabriat,2,0.0
Chabrier,2,0.0
Chabrillat,2,500.0
Chaibi,2,0.0
VANAA,2,0.0
Clouet,2,0.0
VIGNAUD,2,13854.0
Cochard,2,0.0
Coent,2,0.0
Colas,2,1000.0
Chéreau,2,0.0
VENTHOU-DUMAINE,2,0.0
VARAUT,2,142000.0
VASSET,2,84727.0
VALORGE,2,153750.0
VERMEILLET,2,0.0
VERMOREL,2,0.0
Coail,2,237047.0
VEYRIRAS,2,45000.0
VILAIN,2,0.0
VICOT,2,0.0
Carlotti,2,0.0
Cadalen,2,0.0
Calippe,2,0.0
Calueba,2,0.0
CURTAUD,2,0.0
Charret-Godard,2,0.0
Charreton,2,0.0
Cervantes,2,0.0
Charville,2,8000.0
Chapuis,2,11200.0
Caure,2,0.0
Causse,2,0.0
Castelain,2,0.0
Casterman,2,90585.0
Chenu,2,0.0
Cazabonne,2,1882244.0
Cazeneuve,2,306566.0
Centon,2,0.0
Charton,2,633680.0
TAURINYA,2,0.0
TAVEL,2,0.0
TCHOBDRENOVITCH,2,39606.0
DOVERGNE,2,0.0
Staniec-Wavrant,2,0.0
Stanislas,2,0.0
Stern,2,118137.0
Stoeckle,2,0.0
DURIMEL,2,222450.0
Tainguy,2,0.0
DUTIN,2,110203.0
TABOURET,2,0.0
TACHE DE LA PAGERIE,2,0.0
Szczepaniak,2,0.0
Szpiner,2,0.0
Stambach-Terrenoir,2,0.0
DUBESSY,2,0.0
TAISNE,2,1000.0
TAPATI,2,0.0
Sémavoine,2,0.0
DURIX,2,0.0
DILIGENT,2,0.0
DHAMY,2,173340.0
DI FILIPPO,2,0.0
DI FOLCO,2,10272.0
DI GIOVANNI,2,1000.0
DINDAR,2,54004.0
DIOUARA,2,0.0
DIRX,2,41458.0
DIXNEUF,2,400.0
TELLE,2,0.0
DUMON,2,0.0
DOUARD,2,0.0
DOUSTE,2,0.0
DOBBELS,2,0.0
DODET,2,0.0
DOMINICI,2,40897236.0
DOZANCE,2,0.0
DROINEAU,2,0.0
DROMIGNY,2,1043920.0
DORTE,2,507524.0
DULIEGE,2,198.0
Soulignac,2,0.0
Soultani-Vigneron,2,0.0
DUQUESNE,2,90000.0
DUQUESNOY,2,0.0
DURANDE,2,0.0
DURANTON,2,1343900.0
DUPLESSY,2,6331.0
Denormandie,2,1088805.0
Descoeur,2,0.0
DUFRAISSE,2,0.0
Deloge,2,0.0
Delord,2,1308.0
Delpeuch,2,9400.0
Delpeyrat-Vincent,2,0.0
Delrieux,2,0.0
Damy,2,250.0
Demazure,2,0.0
Denis,2,280000.0
Daubet,2,194100.0
Daubié,2,68600.0
Dellac,2,0.0
DUCOUT,2,1000000.0
DUCRET,2,0.0
DUFAU,2,1899.0
DU BUIT,2,3423.0
Soujol,2,0.0
Simonet,2,210000.0
Simonnet,2,0.0
Smith,2,200.0
Solans,2,0.0
Serret,2,0.0
DUNAND,2,0.0
Souyris,2,290142.0
Spahn,2,0.0
Sorre,2,500.0
Sother,2,0.0
Soto,2,0.0
Soudais,2,18000.0
Souid,2,0.0
DUPLOMB,2,0.0
DUPORGE,2,0.0
DUMONTIER,2,4.0
Souverain,2,0.0
DELAUNAY,2,0.0
DELAUTRETTE,2,72500.0
DELBAR,2,0.0
DEJOIE,2,1608600.0
DEL GENINI,2,0.0
DEDIES,2,7973.0
DEFEMME,2,0.0
TRIMAILLE,2,0.0
DELALIN,2,1084.0
DESVERONNIERES,2,62371.0
TOE,2,250000.0
TONNER,2,844.0
TONOT,2,0.0
TONUSSI,2,0.0
DESMET,2,0.0
DESMOULIN,2,0.0
TRAUTMANN,2,0.0
TORDEUX,2,30000.0
TOUCAS,2,0.0
TOUDIC,2,0.0
DELANNOY,2,0.0
Taupiac,2,41442.0
Taurisson,2,0.0
DAUCHY,2,0.0
DAUDET,2,0.0
DAUSSAN-WEIZMAN,2,2642844.0
DARNET MALAQUIN,2,0.0
DE CANSON,2,9656500.0
DE CARLI,2,0.0
DE CARVALHO,2,438353.0
DE GIRARDI,2,0.0
DECHAMPS,2,0.0
DAVIN,2,20252.0
DEMOCRITE,2,0.0
DEMOUGE,2,0.0
DEMUYNCK,2,0.0
DENDIEVEL,2,0.0
DELPUECH,2,0.0
DELPY,2,144000.0
DEGOS,2,0.0
DEBAT,2,280000.0
DEBOURG,2,4018.0
DAVIET,2,0.0
THORY,2,800.0
DESQUESNE,2,10506.0
DESBROSSE,2,0.0
DESEYNE,2,26727.0
DEPAIX,2,200.0
TEQUI,2,0.0
TERAIARUE,2,0.0
TEREMATE,2,0.0
TERIITAHI,2,60000.0
TISSOT,2,0.0
TERLIER,2,124252.0
TERRAIL NOVES,2,790663.0
TESSON,2,0.0
TETUA,2,0.0
DEVEZE,2,26154.0
DEVINAZ,2,98713.0
DEWAELE,2,0.0
DEYE,2,0.0
DESSIGNY,2,0.0
DESTRUHAUT,2,0.0
DEVAUTOUR,2,1685449.0
TRAVERT,2,0.0
TRAVERT LE ROUX,2,0.0
TRE-HARDY,2,5070.0
TREGUER,2,240000.0
TRAHAND,2,0.0
DEMBLON-POLLET,2,0.0
THIEN AH KOON,2,1901928.0
TEVAITAU ep VAIANUI,2,0.0
TEYSSEDRE,2,0.0
THEOPHILE,2,3000.0
DENOUVION,2,0.0
DICK,2,0.0
DIDRY,2,0.0
TIATOA,2,0.0
THILLAYE,2,269202.0
THOMIN,2,0.0
THOMINES,2,0.0
THOMINET,2,0.0
THEVENOT,2,0.0
THIEBAULT,2,2.0
DENIEUL,2,25384.0
DI MARTINO,2,0.0
ABBAS,1,4848.0
ACCARY,1,34264.0
ACHARD,1,0.0
ACKER,1,0.0
AHRES,1,0.0
AIT,1,0.0
AKBARALY,1,0.0
ALBUFFY,1,0.0
ALCIN,1,0.0
ALCOVER,1,0.0
ALEDO,1,33027.0
ALEMANI,1,0.0
ALLEMAND,1,0.0
valantin,1,0.0
verola,1,0.0
vincent,1,0.0
viossat,1,0.0
voralek,1,0.0
vuillemin,1,10000.0
walker,1,0.0
waneux,1,0.0
washetine,1,0.0
Maillou,1,0.0
Mainguet Grall,1,0.0
Majdouline,1,0.0
Malherbe,1,0.0
Malleville,1,0.0
Malosse,1,0.0
ARNOLD,1,0.0
ARSAC,1,0.0
ASCONE,1,0.0
ASLANIAN,1,5000.0
ASTIER,1,0.0
ASTORG,1,0.0
ATEO ép CROLAS,1,0.0
ATTIA,1,0.0
sarselli,1,0.0
saurat,1,0.0
sausset,1,0.0
scaillierez,1,0.0
sigismeau,1,0.0
ANSART,1,0.0
ANSELME,1,0.0
ARMAND,1,65268.0
sahindal deniz,1,0.0
saho-nuzzo,1,0.0
sainte-rose fanchine,1,0.0
salami- Dadkah,1,0.0
salaun kerhornou,1,0.0
saliga,1,0.0
santosuosso,1,0.0
sarda,1,17700.0
AYCARD,1,0.0
Abaux,1,0.0
Aebischer,1,0.0
Aguin,1,4644.0
Agullana,1,0.0
Ait Chikhebbih,1,0.0
ryckelynck,1,0.0
saadi,1,0.0
MONPAYS,1,0.0
MONTAGNIER,1,0.0
MOPIN,1,0.0
MENISSEZ,1,167.0
MERINE,1,26354.0
MESADIEU,1,0.0
MESSAGER,1,241467.0
METAIRIE,1,0.0
MIZZON,1,0.0
MOGLIA,1,0.0
MOINET,1,0.0
MOISY,1,0.0
MOLINOZ,1,17381.0
MONERVILLE,1,0.0
MONIE,1,0.0
MONNET,1,72800.0
Melzassard,1,0.0
Mentré,1,0.0
Meslay,1,0.0
Mettey,1,0.0
Metzdorf,1,2700.0
Mey,1,0.0
MION,1,0.0
MISSLER,1,0.0
MOROGE,1,0.0
MORTREAU,1,0.0
MOSNIER,1,0.0
MOTEL,1,0.0
MOTHRON,1,0.0
MOUFFLET,1,0.0
MOUNIAMA-CUVELIER,1,0.0
Mayeur,1,0.0
MAURICE,1,394.0
MAURY,1,0.0
MAZARS,1,88770.0
MEDINA,1,0.0
MEHLEN,1,0.0
MEHUKAJ,1,0.0
MELE,1,0.0
MELIN,1,0.0
Moeneclaey,1,0.0
Moiroud,1,0.0
Mokrane,1,0.0
Mondino,1,0.0
Monetti,1,0.0
MAU,1,0.0
MAURER,1,900.0
MAUREY,1,0.0
Mezrar,1,724.0
Mignot,1,0.0
Miguel,1,0.0
Milleville,1,0.0
Milliez,1,0.0
Milward,1,0.0
Minarro Baudouin,1,108218.0
Mitonneau,1,3000.0
METANIRE,1,0.0
METOIS,1,0.0
MEUNIER,1,0.0
MEYER,1,194000.0
MEYZENC,1,0.0
MICHAUT,1,0.0
MICHON,1,0.0
MIDALI,1,0.0
Mulyk,1,50.0
MANUOHALALO,1,0.0
MANZARI,1,5500.0
MAQUET,1,0.0
MAQUOI,1,0.0
MARAIS,1,0.0
MARATCHIA,1,0.0
MARCE,1,0.0
Mora,1,0.0
Morat,1,0.0
Moreau,1,0.0
Morelle,1,0.0
Moulay,1,0.0
Moureau,1,0.0
Mouton,1,0.0
Mulot,1,1030000.0
MASCARELLI,1,0.0
MASSART,1,900.0
MASSELUS,1,0.0
MASSI,1,0.0
MATHERON,1,0.0
MATHEVET,1,0.0
Monot,1,0.0
Monseigne,1,0.0
MENASSI,1,0.0
MENAULT,1,0.0
MENHOUDJ,1,0.0
MARIETTE,1,0.0
MARLAS,1,0.0
MARTEGOUTTE,1,1888.0
MARTHEY,1,0.0
MASCARAQUE,1,0.0
MALEN,1,0.0
MANDELLI,1,0.0
MANENT,1,0.0
MANGUE,1,0.0
MANSOURI,1,0.0
Lopez,1,853.0
Lorentz,1,500.0
Loughraieb,1,0.0
MAGNIN-FEYSOT,1,0.0
MAGRAS,1,0.0
MAGRO,1,0.0
MAHET,1,384741.0
MAHIER,1,0.0
MAIGNAN,1,0.0
MAINSANT,1,0.0
MAISONNAT,1,841.0
NAVROT,1,0.0
NEAOUTYINE,1,0.0
NEBOR,1,0.0
NEUMANN,1,0.0
NIANG-FOUQUET,1,0.0
MADINIER,1,0.0
MAES,1,0.0
MAGLOIRE,1,800.0
MARIA,1,0.0
MARIE-LOUISE,1,149000.0
MARIE-LUCE,1,0.0
Musso,1,0.0
Médina,1,0.0
Mériot,1,0.0
NARDOU,1,0.0
NAUDAN,1,1000.0
Letouzé,1,0.0
Leveillé,1,0.0
Lime,1,0.0
Linares,1,0.0
Loire,1,500.0
Loizon,1,0.0
Lecoultre,1,0.0
Ledee,1,23897.0
NOUGEIN,1,5379076.0
NOURRY,1,0.0
NOUVELOT,1,4953965.0
NOWAK,1,0.0
Nadesan,1,7424.0
Lesne,1,0.0
Letchimy,1,529000.0
Letissier,1,0.0
NICOLAZO,1,0.0
NICOLE WILLIAMS,1,0.0
NICOLIER,1,0.0
NICOLLET,1,4617.0
NICQ-CROIZAT,1,0.0
NIEPCERON,1,0.0
NINOT,1,0.0
NORMAND,1,17568.0
Lovichi,1,0.0
Lucaud,1,0.0
Lucchesi,1,0.0
Lungart,1,5000.0
LÃ©cuyer,1,0.0
Létoquart,1,3000.0
MABIRE,1,0.0
MACHICHI PROST,1,0.0
Laëtitia,1,106359.0
Le Bechec,1,40000.0
Le Bourgeois,1,162112.0
Le Clercq,1,0.0
Le Frène,1,0.0
Le Fur,1,0.0
Le Guennec,1,0.0
Le Liboux,1,93599.0
Ngo kaldjop,1,0.0
Niasme,1,0.0
Niel,1,0.0
Nowak,1,0.0
Négret,1,4682.0
OCCELLI,1,0.0
OLIVARES,1,0.0
Lavalette,1,0.0
Namur,1,0.0
Nasrou,1,0.0
Naturel,1,0.0
Naulin,1,0.0
Nembrini,1,0.0
Neugnot,1,0.0
Neveu,1,0.0
Ngo Kaldjop,1,0.0
Ledeux,1,60550.0
Lefort,1,26378.0
Legagneur,1,0.0
Leghmizi,1,0.0
Legrain,1,0.0
Lemaire,1,0.0
Lemanceau,1,0.0
Leprettre,1,0.0
Laloy,1,10500.0
Lamarche,1,0.0
Lamenie,1,0.0
Lamonerie,1,0.0
Lamour,1,0.0
Lapeyre,1,0.0
Laporterie,1,0.0
Lapouille-Flajolet,1,0.0
Ouizille,1,18833.0
Lacroix,1,0.0
Laffont,1,0.0
Laflaquiere,1,0.0
Lagorce,1,0.0
Lahais,1,0.0
Lahalle,1,400.0
Lalanne,1,0.0
ORPHE,1,0.0
OUAKNINE,1,0.0
OUSSENI,1,15000.0
Odon,1,0.0
Ogor,1,0.0
Olçomendy,1,0.0
Orgelet,1,120.0
Oudin,1,0.0
Le Lorch,1,0.0
Le Meur,1,0.0
Le Moal,1,0.0
Le Roux,1,0.0
Le Teuff,1,0.0
Leballeur,1,0.0
Lebeaupin,1,0.0
ORAIN GROVALET,1,300.0
Laborde,1,0.0
Lacaze,1,0.0
Lacoste,1,0.0
Lacouture,1,0.0
LITZELLMANN,1,0.0
LIZOLA,1,0.0
LIZUREY,1,0.0
LLORET,1,0.0
LUBET,1,0.0
LUCA,1,0.0
LUCAZEAU,1,0.0
LUPO,1,0.0
LUTOVIKA,1,0.0
LYONNAZ,1,0.0
Labar,1,0.0
Labaronne,1,600000.0
PAOLINI,1,0.0
PAPY,1,0.0
PARA,1,17989898.0
PARAYRE,1,0.0
PARIS,1,0.0
PARISOT,1,22560.0
PARRA,1,0.0
LOUIS-CARABIN,1,0.0
Larue,1,0.0
Lascaux,1,0.0
Laval,1,250.0
Oziol,1,0.0
PACQUIT,1,0.0
PAILLARD,1,0.0
PAILLARES,1,0.0
PANNIER,1,0.0
LESCURE,1,0.0
LESPADE,1,0.0
LESTAS,1,0.0
LETHUILLIER,1,0.0
LEVENEUR,1,0.0
LHEUREUX,1,440706.0
LIDAR,1,0.0
LIGONNIERE,1,0.0
PASSEBOSC,1,0.0
PASSIEUX,1,0.0
PAULIC,1,0.0
PAYET,1,0.0
PAZ,1,0.0
PEDEBOY,1,0.0
PEDUZZI,1,3611481.0
PEES,1,51037.0
LONG HIM NAM,1,0.0
LONGUEVAL,1,0.0
LORGEOUX,1,0.0
LORIMIER,1,0.0
LORIN,1,0.0
PARVEDY,1,0.0
PASCO,1,0.0
PASCOUAU,1,0.0
LOCQUET,1,96700.0
LODA,1,0.0
LOGEL,1,0.0
LOGIN,1,0.0
LOGNON,1,0.0
LOISEAU,1,0.0
LOMBARD,1,0.0
LOMBARDO,1,0.0
LEPVRAUD,1,0.0
LERMAN,1,90000.0
LE STRADIC,1,0.0
LEBIGRE,1,1200000.0
LECHATREUX,1,0.0
LECLERE,1,0.0
LECOINTE,1,6800.0
LECOLE,1,0.0
LELONG,1,0.0
LEMAITRE,1,1.0
LEMOIGNE,1,0.0
LEMONNE,1,0.0
LEON,1,0.0
LEPORTIER,1,2115.0
LEPRINCE,1,0.0
LEPROUST,1,0.0
PERIN,1,0.0
PERISSOL,1,0.0
PERLET LEONCE,1,0.0
PERMACAONDIN,1,0.0
PERONNET,1,0.0
PERRON,1,0.0
LEGROIS,1,0.0
LEHENOFF,1,0.0
PELLET,1,0.0
PEMBA-MARINE,1,0.0
PENAUD,1,0.0
PENIGUEL,1,0.0
PENSALFINI,1,0.0
PERAL,1,0.0
PERES,1,0.0
PERICAT,1,0.0
LE MOULLEC,1,135000.0
LE NOUVEL,1,0.0
LE PENHUIZIC,1,0.0
LE QUER,1,0.0
LE RAY,1,0.0
LE SCORNET,1,4500.0
LE SOLLEUZ,1,0.0
LATIL,1,0.0
PIAZZA,1,0.0
PICHON,1,0.0
LE DIGABEL,1,0.0
LE DOARE,1,43801.0
LE FUR,1,0.0
LE GALL,1,0.0
LE LUHERNE,1,4350.0
LE MEAUX,1,0.0
PERSÉE,1,0.0
PETRONIO,1,52931.0
PEYRAUD,1,0.0
PEYRET,1,0.0
PEYTHIEU,1,0.0
PEZZALI,1,0.0
PFRIMMER,1,0.0
PHILIBERT,1,0.0
LECONTE,1,0.0
LECOQ,1,0.0
LEDIEU,1,0.0
LEDUC,1,120000.0
LEFAIT,1,0.0
LEGGERI,1,0.0
LEGRAND,1,0.0
PERSAIS,1,0.0
LAMOTH,1,0.0
LAMQUET,1,127500.0
LAMY,1,80004.0
LANGLOIS,1,0.0
LANNE,1,0.0
LAOUKIRI,1,0.0
LAPACHERIE,1,0.0
LAPALU,1,0.0
PLANCHENAULT,1,0.0
PLANTE,1,508421.0
PLASSARD,1,0.0
PLOTEAU,1,37950.0
LAMBERT,1,0.0
LAMIRAY,1,0.0
LAMORLETTE,1,0.0
LAMORT,1,0.0
LE CAM,1,0.0
PIERRUGUES,1,0.0
PIETTE,1,0.0
PIGOT,1,0.0
PINOTEAU,1,0.0
PIRIOU,1,0.0
PIRMAN,1,0.0
PITROU-DOLBEAU,1,0.0
LATOUCHE,1,0.0
LAUGA,1,0.0
LAUGARO,1,0.0
LAUREY,1,762.0
LAVALLARD,1,9500.0
LE BOULANGER,1,0.0
LE BOUTER,1,0.0
LE BRAS,1,0.0
Khac,1,420.0
Khouiel,1,6750.0
Koeberlé,1,0.0
Komokoli Nakoafio,1,0.0
Konopnicki,1,0.0
Krüger,1,0.0
LABAILS,1,0.0
LABESSE,1,0.0
POIROUT,1,0.0
POISSANT,1,0.0
POMA,1,0.0
PONCET,1,84118.0
PONCET MONGE,1,0.0
PONY,1,0.0
PORRETTA,1,0.0
POTIN,1,0.0
LAFONT,1,2500.0
LAFRIQUE,1,0.0
LAGES,1,0.0
LAGET,1,0.0
LAISNEY,1,0.0
LAJUGIE,1,2000.0
LALANE,1,0.0
POININ-COULIN,1,0.0
LARDEUX-COIFFARD,1,0.0
LARDON,1,0.0
LAROPPE,1,0.0
LARRAT,1,0.0
LARUE,1,0.0
LACOUR,1,0.0
LAFAY,1,0.0
LAFON GAUTHIER,1,44853.0
KIRSCHNER,1,0.0
KISS,1,0.0
KLING,1,0.0
KOENDERS,1,0.0
KOHLHAAS,1,0.0
KRABAL,1,0.0
KRUSZKA,1,0.0
KULIMOETOKE,1,0.0
PRIOU,1,0.0
PRIOUX,1,208045.0
PROFFIT BRULFERT,1,0.0
PRONO,1,0.0
PRONONCE,1,0.0
PROTANO,1,0.0
PRUD'HOMM,1,0.0
KHELIFI,1,0.0
POYET,1,2260.0
PRADELLE,1,0.0
PRAS,1,0.0
PRAT,1,0.0
PRAUD,1,0.0
PRESNE,1,0.0
PRIBETICH,1,0.0
PRINCE,1,0.0
LABORDERIE,1,0.0
LABOSSE,1,0.0
LABROUSSE,1,0.0
LACARRERE,1,10.0
LACASCADE,1,0.0
LACHAIZE,1,0.0
POUPET,1,0.0
POUSSIER,1,70000.0
Paul-Loubière,1,0.0
JULLIEN,1,0.0
JUNES,1,0.0
Jabot,1,0.0
Jacky,1,762.0
Jacobelli,1,19881.0
Jacotot,1,2000.0
Jacq,1,1.0
Pacaud,1,0.0
Pacoret,1,0.0
Papy,1,0.0
Paquet,1,0.0
Paris,1,0.0
Paris Grosset,1,0.0
Parra,1,0.0
Passerieux,1,0.0
Juliard-Gendarme,1,0.0
KARULAK,1,0.0
KEFI-JEROME,1,0.0
KELYOR,1,0.0
KERGOAT,1,0.0
PUGEAT,1,0.0
PUIL,1,0.0
PUJOL,1,0.0
Kaziewicz,1,0.0
Keignaert,1,0.0
Kemel,1,0.0
Kermorvant,1,0.0
Kerrouche,1,15000.0
Jouault,1,0.0
Jouneaux-Pedrono,1,0.0
Jules,1,0.0
JOURDA,1,0.0
JOUYE DE GRANDMAISON,1,0.0
JOYAU,1,0.0
JOYEUX,1,0.0
JUBAN,1,0.0
JUDALET,1,0.0
JUILIEN PEUVION,1,0.0
Irigoyen,1,8350.0
Pennelle,1,0.0
Penso,1,0.0
Pestre,1,150000.0
Petitta,1,0.0
Peyron,1,0.0
JEFFROY,1,0.0
JENN,1,0.0
JOULIÉ,1,4500.0
Pavillon,1,0.0
Pedowski,1,0.0
Peducasse,1,0.0
Peiro,1,0.0
Pelletier-le barbier,1,0.0
Pelloquet,1,0.0
Pelé,1,0.0
Pemezec,1,0.0
Jacquet,1,0.0
Jalabert,1,0.0
Jalby,1,0.0
Jampoc Bertrand,1,0.0
Janicot,1,0.0
Jean-Michel,1,0.0
Jerome,1,0.0
Jlalji,1,0.0
IMPERIALE,1,0.0
INDERBITZIN,1,0.0
IRITI,1,0.0
ISEPPI,1,278500.0
ISMAIN,1,0.0
Idziak,1,0.0
Iordanoff,1,0.0
Heliot Couronne,1,0.0
Point,1,0.0
Poirier,1,0.0
Polski,1,10.0
Hus,1,0.0
Husson,1,0.0
Hénaff,1,769140.0
IBRAHIMA,1,0.0
IMBAULT,1,0.0
JEAN-JACQUES,1,0.0
Pfister,1,0.0
Pichot,1,0.0
Pierre-yves,1,0.0
Pilch,1,0.0
Pineau,1,500.0
Piolle,1,49434.0
Plazanet,1,0.0
JABES,1,0.0
JAMET,1,0.0
JAMMES,1,47.0
JANKOWSKI,1,0.0
JAOUEN,1,0.0
JAUBERT,1,0.0
JAUNET,1,20935.0
JEAN-BAPTISTE,1,0.0
Hamdane,1,0.0
Hamon,1,0.0
Hamonou-Boiroux,1,0.0
Hamy,1,0.0
Haran,1,0.0
Hartz,1,0.0
Hassan,1,0.0
Hasser,1,0.0
Puyobrau,1,0.0
Py,1,0.0
Péron,1,0.0
QAEZE,1,670.0
HURLUS,1,0.0
Haesebroeck,1,0.0
Hagenbach,1,64579.0
Hajjari,1,0.0
Pradié,1,250000.0
Pragout,1,0.0
Prieur,1,10140.0
Prigent,1,0.0
Prochasson,1,0.0
Pronchéry,1,0.0
Puchois,1,0.0
Pueyo,1,0.0
Henrion,1,150000.0
Hoarau,1,0.0
Hocq,1,0.0
Home,1,0.0
Hue,1,0.0
Pontone,1,0.0
Poujet,1,0.0
Pradayrol,1,1000.0
RAGOT,1,0.0
HENAULT,1,0.0
HENNEBERT,1,0.0
HERENGER,1,0.0
HERIN,1,0.0
HERR,1,0.0
HERTAULT,1,0.0
HERTELOUP,1,0.0
QUIN,1,0.0
Quilan,1,0.0
Quiniou,1,0.0
RABHI,1,0.0
RABOT,1,0.0
RADAKICHENIN,1,0.0
RADOU,1,0.0
RAFAITIN-MARIN,1,10663.0
HUMETZ,1,0.0
QUENEA,1,0.0
QUENTIN,1,0.0
QUERO,1,242250.0
QUERO-RUEN,1,0.0
QUEROUE-MARY,1,0.0
QUIGUER,1,0.0
QUILLET,1,766085.0
HODY,1,0.0
HOIORE,1,0.0
HOMMEL,1,5970.0
HOUBRON,1,0.0
HOUILLON,1,0.0
HOZMAN,1,0.0
HUAUME,1,0.0
HUG,1,0.0
HANOH,1,1998.0
HAREUX,1,110000.0
HART,1,1103531.0
HATZIG,1,0.0
HAUATA épse AH-MIN,1,0.0
HAURET,1,0.0
HAVET,1,0.0
HAXAIRE,1,0.0
Géraudie,1,0.0
Géry,1,48.0
HABIG,1,0.0
HABLOT,1,0.0
HADJ MIMOUNE,1,0.0
HALGAND,1,0.0
HAMAYON,1,0.0
HAMONIC,1,0.0
RALLO,1,1000.0
RAMBAUD,1,0.0
RAMPHORT,1,0.0
RATSIMBA,1,0.0
RATTIER,1,0.0
RAY,1,44054.0
RAYEUR-KLEIN,1,0.0
REBERT,1,0.0
HERVY,1,0.0
HETZEL,1,28771.0
HILT,1,0.0
HIPPOLYTE,1,0.0
HIRIGOYEN,1,0.0
HIVER,1,2000.0
RAGUIN,1,0.0
RAJA,1,0.0
Guillaume,1,0.0
Guin,1,0.0
Guinaudie,1,0.0
Guinebert,1,0.0
Guissé,1,0.0
Guiteau,1,0.0
Gonthier,1,0.0
Gonzales,1,0.0
Groult,1,0.0
Guerard,1,0.0
Guerry-Gazeau,1,0.0
Guetta,1,0.0
Gueu Viguier,1,0.0
Guichet,1,0.0
Guichou,1,0.0
Guiffard,1,0.0
RENOU,1,0.0
REQUENNA,1,0.0
RETY,1,0.0
REVEAU,1,0.0
REVEREAULT,1,0.0
REYNAUD,1,645.0
RIBOT,1,0.0
RIBOUT,1,712500.0
HAZARD,1,0.0
HEDDEBAUX,1,0.0
REDLER,1,20000.0
REDO,1,0.0
REGEARD,1,0.0
RENAUX,1,0.0
RENE-CORAIL,1,0.0
RENGOT,1,0.0
Gharet,1,0.0
Gigan,1,0.0
Gimenez,1,0.0
Girardin,1,0.0
Girardot,1,0.0
Gisselbrecht,1,100000.0
Glucksmann,1,0.0
Gaquere,1,0.0
RIOJA,1,0.0
RIOU-BOURDON,1,4100.0
RITOURET,1,400000.0
RITZ,1,0.0
RIVEL,1,0.0
RIVET,1,0.0
RIVETA,1,0.0
Gesell,1,0.0
Grau,1,0.0
Grelaud,1,0.0
Grignola-Bernard,1,0.0
Griseti,1,200.0
RICHE,1,0.0
RICOUX,1,0.0
RIEDINGER,1,0.0
RIEU - FROMENTIN,1,0.0
Gorriquer,1,0.0
Gouez,1,0.0
Gouhoury,1,0.0
Gourdon,1,0.0
Gouyette,1,50.0
Graef-Eckert,1,0.0
Graillon,1,0.0
Grasset,1,62500.0
GUYOD,1,0.0
Gaget,1,0.0
Galey,1,0.0
Galzy,1,0.0
Gandolfi,1,0.0
GRIFFOND,1,0.0
GRIMBER,1,0.0
GRISET,1,0.0
ROLLAND,1,0.0
ROLLIN,1,0.0
ROMESTAING,1,0.0
RONDONI,1,0.0
RONGIER,1,0.0
ROSSETTI,1,350494.0
GUILLO,1,200.0
GUITTON,1,21049.0
Gely,1,0.0
Geniès,1,0.0
Gente,1,0.0
ROCHAUD,1,1120.0
ROCHE,1,0.0
RODRIGUEZ,1,0.0
ROGER,1,0.0
ROJOUAN,1,0.0
Garabedian,1,0.0
Garbarsky Yardeni,1,0.0
Garestier,1,0.0
Garin,1,3000.0
Garreau,1,0.0
Gattefin,1,0.0
Gaude,1,0.0
Gauquelin,1,0.0
GOURTAY,1,0.0
GOURVIL,1,0.0
GOUTTE,1,0.0
GRANCHER,1,0.0
GRANDAME,1,0.0
GRANJON,1,0.0
GRAVELET,1,0.0
GRAVELLE,1,2750.0
ROUTHIER,1,0.0
ROUYER,1,0.0
RUAS,1,12905030.0
RUBIN,1,0.0
RUET,1,0.0
GOUEROU,1,2198.0
GOUPIL,1,0.0
GOURIER,1,50.0
GUEZELLO,1,0.0
GUIDEZ,1,0.0
GUIDICELLI,1,0.0
ROTKOPF,1,0.0
ROUANET,1,0.0
ROULAND,1,0.0
ROULLAUD,1,0.0
ROUSTAN,1,0.0
GRUNEWALD,1,0.0
GRUVEL,1,0.0
GUEANT,1,0.0
GUEDJ,1,153502.0
GUEGUENIAT,1,0.0
GUELON,1,0.0
GUERRERO,1,0.0
GUETTÉ,1,0.0
GIACOMAZZI,1,0.0
GIANNACCINI,1,0.0
GIAUME,1,0.0
GILLOOTS,1,0.0
GINER,1,415829.0
GINGAST,1,0.0
GINGREAU,1,0.0
GIRAUDEAU,1,0.0
Ramdani,1,0.0
Raponi,1,0.0
Raymondaud,1,0.0
Renard,1,500.0
Renault,1,0.0
Reverchon-Billot,1,0.0
Rey-Deschamps,1,0.0
GHEERBRANT,1,1.0
GONSSE,1,0.0
GOPAL,1,0.0
GORGES,1,6000.0
GOROMIDO,1,0.0
RYS,1,0.0
Rabou,1,0.0
Radreau,1,0.0
Rafowicz-Piaskowski,1,0.0
GRENOT,1,46900.0
GLACET,1,3875.0
GLESER,1,0.0
GODARD,1,0.0
GOEPFERT,1,0.0
GOIN-DEMAY,1,0.0
GOMES,1,0.0
GOMIS,1,0.0
GERAUD,1,0.0
GERES,1,0.0
GERMANEAU,1,0.0
GALLAIS,1,0.0
GALZIN-THEAU,1,0.0
GARDEUR-BANCEL,1,0.0
GARNERIN,1,0.0
GARREAU,1,0.0
GEIGER,1,0.0
GELLY,1,0.0
