nom,people_count,male,female,min_age,max_age,avg_age
BILONGO,2,2,0,33.0,34.0,33.5
BLAIMONT,2,2,0,71.0,71.0,71.0
BLANCHARD,2,2,0,44.0,45.0,44.5
BLANCHET,2,2,0,56.0,57.0,56.5
BLAZY,2,2,0,70.0,70.0,70.0
labrette menager,2,0,2,61.0,62.0,61.5
BLUTEAU,2,2,0,48.0,48.0,48.0
BOUCHARD,2,0,2,51.0,52.0,51.5
BOLZE,2,2,0,44.0,45.0,44.5
BOBET,2,2,0,68.0,69.0,68.5
BOCQUET,2,2,0,34.0,35.0,34.5
BOEUF,2,2,0,71.0,72.0,71.5
BLERIOT,2,0,2,71.0,71.0,71.0
BLIN,2,0,2,41.0,41.0,41.0
BONET,2,2,0,59.0,60.0,59.5
BONNARD LE FLOC'H,2,0,2,49.0,52.0,50.5
BLOCH,2,1,1,41.0,55.0,48.0
lacombe,2,2,0,59.0,59.0,59.0
lafargue,2,0,2,45.0,46.0,45.5
lafay,2,2,0,56.0,58.0,57.0
BERROUKECHE,2,0,2,49.0,50.0,49.5
BERTAIL,2,0,2,62.0,63.0,62.5
lebreton,2,0,2,34.0,34.0,34.0
lecamp,2,2,0,66.0,66.0,66.0
lechanteux,2,0,2,46.0,46.0,46.0
lanzi bucero,2,0,2,56.0,58.0,57.0
largeau,2,0,2,59.0,60.0,59.5
karam,2,2,0,60.0,61.0,60.5
BESSARD,2,0,2,48.0,48.0,48.0
BERRAI,2,2,0,43.0,47.0,45.0
BERRIOS,2,2,0,56.0,56.0,56.0
jarycki,2,0,2,55.0,56.0,55.5
jomier,2,2,0,60.0,60.0,60.0
kaczmarek,2,2,0,60.0,60.0,60.0
homehr,2,0,2,63.0,65.0,64.0
BIDAUD,2,2,0,66.0,67.0,66.5
BIDOT,2,2,0,72.0,74.0,73.0
BIGUINE T,2,0,2,63.0,64.0,63.5
BESSAOU,2,0,2,52.0,53.0,52.5
EUSTACHE BRINIO,2,0,2,67.0,67.0,67.0
ERRANTE,2,0,2,53.0,53.0,53.0
ESCOJIDO,2,2,0,70.0,71.0,70.5
ESCOTS,2,2,0,42.0,46.0,44.0
ESCURE,2,2,0,44.0,46.0,45.0
ESNAULT,2,2,0,36.0,36.0,36.0
SINEAU-PATRY,2,0,2,53.0,55.0,54.0
SITOUZE,2,0,2,47.0,48.0,47.5
Eblé,2,2,0,66.0,66.0,66.0
CORNELOUP,2,0,2,64.0,65.0,64.5
El Aaraje,2,0,2,36.0,38.0,37.0
ESTROSI-SASSONE,2,0,2,61.0,62.0,61.5
Erodi,2,0,2,47.0,47.0,47.0
Escoulan,2,0,2,62.0,63.0,62.5
FESNEAU,2,2,0,53.0,53.0,53.0
FERET,2,0,2,63.0,63.0,63.0
FERET épouse EL ADNANI,2,0,2,59.0,59.0,59.0
FACQUE,2,2,0,56.0,58.0,57.0
FAIT,2,2,0,55.0,55.0,55.0
Eskenazi,2,2,0,38.0,38.0,38.0
Echaniz,2,2,0,30.0,31.0,30.5
Durquéty,2,0,2,53.0,54.0,53.5
Dussausaye,2,2,0,30.0,30.0,30.0
SOULABAILLE,2,2,0,52.0,53.0,52.5
SPAGNOU,2,2,0,79.0,80.0,79.5
Dézalos,2,2,0,72.0,73.0,72.5
ECHEVERRIA,2,2,0,50.0,50.0,50.0
Dutremble,2,2,0,45.0,45.0,45.0
Duvaudier,2,2,0,67.0,68.0,67.5
Duverger,2,2,0,73.0,74.0,73.5
SILVESTRI,2,0,2,71.0,71.0,71.0
SERVILLE,2,2,0,63.0,63.0,63.0
SHIRO ABE PEU,2,2,0,73.0,73.0,73.0
SICARD,2,0,2,57.0,57.0,57.0
SIFFREDI,2,2,0,64.0,64.0,64.0
SEROUX,2,2,0,71.0,73.0,72.0
SERPILLON,2,2,0,68.0,69.0,68.5
ENGRAND,2,2,0,60.0,60.0,60.0
EPINAT,2,0,2,65.0,66.0,65.5
ERBS,2,2,0,68.0,69.0,68.5
SIGOT-LEMOINE,2,0,2,56.0,57.0,56.5
SIMIAN,2,0,2,71.0,73.0,72.0
FERON,2,2,0,67.0,68.0,67.5
FERRAND,2,1,1,39.0,61.0,50.0
FAZI,2,0,2,61.0,63.0,62.0
FELD,2,0,2,55.0,55.0,55.0
FERAUD,2,2,0,52.0,52.0,52.0
FICHET,2,2,0,67.0,67.0,67.0
FIEVET,2,2,0,60.0,60.0,60.0
FIGOUREUX,2,2,0,68.0,69.0,68.5
FILHOL,2,0,2,28.0,30.0,29.0
Etevenard,2,0,2,46.0,47.0,46.5
FROGER,2,0,2,63.0,63.0,63.0
FLORI DUTOUR,2,0,2,61.0,62.0,61.5
FINCK,2,0,2,60.0,60.0,60.0
FISCHER PATRIAT,2,0,2,58.0,58.0,58.0
FITA,2,0,2,47.0,48.0,47.5
FITER,2,0,2,64.0,65.0,64.5
FIALAIRE,2,2,0,63.0,63.0,63.0
FOUCHE,2,2,0,64.0,64.0,64.0
FLORCZAK,2,2,0,47.0,50.0,48.5
FLORENNES,2,0,2,56.0,56.0,56.0
FRIGOUT,2,0,2,33.0,33.0,33.0
Evrard,2,2,0,24.0,24.0,24.0
Evren,2,0,2,52.0,53.0,52.5
Engrand,2,0,2,69.0,69.0,69.0
FALLET,2,2,0,67.0,68.0,67.5
FARGETAS,2,0,2,68.0,68.0,68.0
Eychenne,2,0,2,45.0,48.0,46.5
Eymeoud,2,0,2,64.0,65.0,64.5
FABREGOUL,2,2,0,55.0,58.0,56.5
SERRUS,2,2,0,61.0,61.0,61.0
SEMACHE,2,0,2,47.0,48.0,47.5
SEGAUD LABIDI,2,0,2,48.0,51.0,49.5
SECRESTAT,2,2,0,43.0,44.0,43.5
SCHMIT,2,2,0,58.0,60.0,59.0
SCHMITTER,2,2,0,58.0,59.0,58.5
SCHRECK,2,2,0,52.0,53.0,52.5
SEGUI,2,0,2,65.0,66.0,65.5
SEIGNÉ,2,2,0,43.0,43.0,43.0
SCUOTTO,2,0,2,45.0,46.0,45.5
SEBAIHI,2,0,2,43.0,43.0,43.0
FAUVEL,2,0,2,63.0,63.0,63.0
FAVENNEC,2,0,2,50.0,51.0,50.5
SECHET,2,2,0,53.0,55.0,54.0
Selleron,2,0,2,68.0,69.0,68.5
Seo,2,2,0,52.0,52.0,52.0
Delahaye,2,2,0,64.0,64.0,64.0
Delannoy,2,0,2,50.0,50.0,50.0
Delcros,2,2,0,67.0,70.0,68.5
Delesalle,2,2,0,67.0,69.0,68.0
Defranoux,2,0,2,59.0,60.0,59.5
SURLE-GIRIEUD,2,0,2,57.0,58.0,57.5
SUSZYLO,2,2,0,54.0,56.0,55.0
Durox,2,2,0,38.0,38.0,38.0
SUAUD,2,2,0,52.0,52.0,52.0
Devaux,2,0,2,60.0,60.0,60.0
Saint-Pasteur,2,2,0,43.0,43.0,43.0
Saint-Pé,2,0,2,72.0,73.0,72.5
Saintoul,2,2,0,36.0,36.0,36.0
Salami-Dadkhah,2,0,2,55.0,56.0,55.5
SUEUR,2,2,0,74.0,77.0,75.5
Didier,2,2,0,69.0,70.0,69.5
Disdier,2,0,2,50.0,51.0,50.5
Dissaux,2,2,0,35.0,38.0,36.5
SZCZUREK,2,2,0,38.0,38.0,38.0
Davi,2,2,0,46.0,46.0,46.0
Dantec,2,2,0,60.0,60.0,60.0
Darkaoui Allaoui,2,2,0,53.0,54.0,53.5
Sido,2,2,0,72.0,72.0,72.0
Simian,2,0,2,64.0,65.0,64.5
De Beule,2,2,0,58.0,60.0,59.0
Dechy,2,2,0,40.0,41.0,40.5
Sauvier,2,2,0,69.0,70.0,69.5
Samat,2,0,2,71.0,72.0,71.5
Sanchez,2,0,2,44.0,49.0,46.5
Sciamanna,2,2,0,42.0,42.0,42.0
Sansu,2,2,0,56.0,56.0,56.0
Dossang,2,2,0,71.0,72.0,71.5
Septiers,2,2,0,65.0,66.0,65.5
Savelli,2,2,0,61.0,61.0,61.0
Savry,2,2,0,55.0,56.0,55.5
Schellenberger,2,2,0,34.0,35.0,34.5
Schieven,2,2,0,56.0,56.0,56.0
Sas,2,0,2,54.0,54.0,54.0
Saulignac,2,2,0,53.0,53.0,53.0
Delage,2,2,0,53.0,53.0,53.0
Sanguinetti,2,2,0,66.0,66.0,66.0
Dufosset,2,2,0,25.0,26.0,25.5
Dufour,2,0,2,34.0,34.0,34.0
Dugoin-Clément,2,2,0,45.0,47.0,46.0
Dugua,2,2,0,28.0,28.0,28.0
SPET,2,2,0,41.0,42.0,41.5
SPORMEYEUR,2,0,2,57.0,57.0,57.0
STEFANINI,2,2,0,68.0,68.0,68.0
STEPHO,2,2,0,45.0,45.0,45.0
STOECKLIN,2,2,0,74.0,74.0,74.0
Desliens,2,2,0,76.0,77.0,76.5
SOL,2,2,0,71.0,71.0,71.0
SIMION,2,2,0,56.0,56.0,56.0
SIMONIN,2,2,0,41.0,41.0,41.0
SIMONNET,2,0,2,49.0,50.0,49.5
SIMÉON,2,2,0,68.0,69.0,68.5
SOLLOGOUB,2,0,2,62.0,62.0,62.0
SOMEN,2,2,0,68.0,69.0,68.5
SORRE,2,2,0,59.0,61.0,60.0
SOTTIL,2,2,0,69.0,69.0,69.0
SMATI,2,2,0,47.0,48.0,47.5
SOHLER,2,2,0,50.0,50.0,50.0
Desprez,2,0,2,70.0,71.0,70.5
Detavernier,2,2,0,68.0,69.0,68.5
Dostes,2,2,0,34.0,35.0,34.5
Doublet,2,2,0,81.0,82.0,81.5
Dragon,2,2,0,47.0,47.0,47.0
Donath,2,2,0,64.0,65.0,64.5
Dosen,2,2,0,54.0,55.0,54.5
Diaz,2,0,2,36.0,36.0,36.0
Dubré-Chirat,2,0,2,72.0,72.0,72.0
EGAULT,2,2,0,54.0,55.0,54.5
Durain,2,2,0,51.0,53.0,52.0
EL HADDAD,2,2,0,36.0,36.0,36.0
EL HAFIDHI,2,0,2,51.0,54.0,52.5
EL HASSOUNI,2,2,0,43.0,43.0,43.0
Délia,2,2,0,58.0,58.0,58.0
Dumay,2,0,2,50.0,52.0,51.0
Duby-Muller,2,0,2,44.0,45.0,44.5
Ducoin,2,0,2,36.0,37.0,36.5
Dudebout,2,2,0,33.0,33.0,33.0
Dubost,2,0,2,68.0,69.0,68.5
Dupont,2,2,0,66.0,67.0,66.5
EIDELSTEIN,2,2,0,68.0,68.0,68.0
Riom,2,2,0,26.0,29.0,27.5
Riester,2,2,0,50.0,51.0,50.5
GEFFROY,2,2,0,47.0,48.0,47.5
GEHANT,2,2,0,32.0,33.0,32.5
Rist,2,0,2,50.0,51.0,50.5
Rivenq,2,2,0,54.0,55.0,54.5
Rixain,2,0,2,47.0,47.0,47.0
Riffaud,2,0,2,53.0,54.0,53.5
GEORGET,2,2,0,69.0,70.0,69.5
FLORES,2,0,2,44.0,44.0,44.0
GENEVARD,2,0,2,68.0,68.0,68.0
GENIS,2,2,0,39.0,40.0,39.5
GENNARO,2,2,0,43.0,44.0,43.5
GBIORCZYK,2,0,2,57.0,58.0,57.5
Rauch,2,0,2,55.0,56.0,55.5
GHEZALI,2,2,0,49.0,50.0,49.5
GHOZELANE,2,2,0,47.0,47.0,47.0
Rechagneux,2,0,2,28.0,29.0,28.5
Renaud Garabedian,2,0,2,73.0,73.0,73.0
Revol,2,2,0,73.0,74.0,73.5
GELY,2,2,0,63.0,64.0,63.5
Fritsch-Renard,2,0,2,57.0,57.0,57.0
Froment-Meurice,2,0,2,53.0,54.0,53.5
GERIN,2,0,2,57.0,58.0,57.5
GERNEZ,2,2,0,67.0,67.0,67.0
GERNIGON,2,2,0,63.0,64.0,63.5
GENOVESIO,2,0,2,49.0,49.0,49.0
GALLES,2,2,0,45.0,46.0,45.5
GALLO,2,0,2,50.0,52.0,51.0
GARBUTT - HAREHOE,2,0,2,69.0,70.0,69.5
Rimbert,2,0,2,55.0,56.0,55.5
GAUDIN,2,0,2,69.0,72.0,70.5
GARRON,2,2,0,76.0,77.0,76.5
Robinson Behre,2,0,2,41.0,42.0,41.5
Rodes,2,0,2,46.0,47.0,46.5
GAUTRAIS,2,2,0,40.0,41.0,40.5
Reydy,2,0,2,56.0,58.0,57.0
Rialland,2,0,2,48.0,49.0,48.5
GIOVANNANGELI,2,2,0,56.0,57.0,56.5
GIRARD-RAFFIN,2,0,2,40.0,40.0,40.0
Rimane,2,2,0,44.0,44.0,44.0
GAUCHER,2,0,2,56.0,58.0,57.0
GOBLET,2,0,2,43.0,43.0,43.0
GOGUE,2,0,2,68.0,68.0,68.0
GIVERNET,2,0,2,43.0,43.0,43.0
GONZALES,2,2,0,60.0,61.0,60.5
GONZALEZ,2,2,0,81.0,81.0,81.0
GONZATO ROQUES,2,0,2,56.0,57.0,56.5
GORDAT,2,2,0,39.0,40.0,39.5
GORIOUX,2,2,0,63.0,64.0,63.5
GOKEL,2,2,0,41.0,41.0,41.0
Rey,2,2,0,49.0,50.0,49.5
GONIER,2,2,0,74.0,75.0,74.5
Ranc,2,0,2,36.0,36.0,36.0
Rancoule,2,2,0,31.0,31.0,31.0
Ranquet,2,2,0,59.0,60.0,59.5
Rapenne,2,0,2,37.0,39.0,38.0
Ramaye,2,0,2,35.0,37.0,36.0
Rambaud,2,2,0,64.0,64.0,64.0
ROUZIES,2,2,0,58.0,59.0,58.5
ROUGERIE,2,0,2,68.0,69.0,68.5
GOURLAN,2,2,0,48.0,48.0,48.0
GOMART,2,2,0,64.0,64.0,64.0
Rapinel,2,2,0,61.0,61.0,61.0
GIBERTI,2,2,0,69.0,71.0,70.0
GIBOTTEAU,2,0,2,74.0,74.0,74.0
GIDOIN,2,2,0,64.0,65.0,64.5
GILLE,2,2,0,59.0,60.0,59.5
GEROS,2,2,0,66.0,67.0,66.5
GERVAIS,2,2,0,66.0,66.0,66.0
GEST,2,0,2,50.0,52.0,51.0
GIRAUD,2,2,0,71.0,71.0,71.0
GIRAULT,2,2,0,61.0,62.0,61.5
GREFFET,2,2,0,53.0,54.0,53.5
GILLET,2,2,0,37.0,38.0,37.5
GINESTET,2,0,2,52.0,53.0,52.5
GINESY,2,2,0,65.0,65.0,65.0
GIBERT,2,0,2,57.0,57.0,57.0
GLEYZE,2,2,0,59.0,59.0,59.0
GLIBERT,2,0,2,79.0,80.0,79.5
GLUCK,2,2,0,44.0,48.0,46.0
GOBALOU ERAMBRANPOULLE,2,0,2,55.0,55.0,55.0
GREAUME,2,0,2,55.0,56.0,55.5
GREAUX,2,2,0,41.0,42.0,41.5
GILLES,2,2,0,75.0,76.0,75.5
FRICOUT,2,2,0,69.0,70.0,69.5
FRANCOIS-DAINVILLE,2,2,0,34.0,34.0,34.0
RÉBÉROT,2,2,0,42.0,43.0,42.5
SABATINI,2,0,2,34.0,34.0,34.0
SABRI,2,2,0,64.0,65.0,64.5
Ruelle,2,2,0,71.0,72.0,71.5
Ruffin,2,2,0,48.0,49.0,48.5
SAINT-JULIEN,2,0,2,53.0,54.0,53.5
SALEL,2,2,0,39.0,40.0,39.5
Frioux,2,2,0,40.0,41.0,40.5
SAEIDI,2,2,0,49.0,50.0,49.5
SAGET,2,2,0,34.0,35.0,34.5
SAGNIEZ,2,2,0,63.0,63.0,63.0
SAID,2,0,2,59.0,59.0,59.0
SAID ANZUM,2,0,2,41.0,43.0,42.0
Fagnen,2,2,0,36.0,36.0,36.0
Falcon,2,2,0,38.0,39.0,38.5
Farreng,2,0,2,58.0,58.0,58.0
FROUSTEY,2,2,0,62.0,63.0,62.5
FUCHS,2,2,0,65.0,66.0,65.5
SADOURNY GOMEZ,2,0,2,59.0,59.0,59.0
FLORES EPOUSE LE GAYIC,2,0,2,56.0,57.0,56.5
SAVATON,2,0,2,52.0,53.0,52.5
SAVIN,2,2,0,64.0,65.0,64.5
SAVOUREY,2,0,2,54.0,55.0,54.5
FORTUNE,2,2,0,65.0,65.0,65.0
SANCHEZ,2,2,0,40.0,41.0,40.5
SALIBER,2,2,0,69.0,70.0,69.5
SALLES BARBOSA,2,0,2,40.0,41.0,40.5
Faye,2,1,1,60.0,69.0,64.5
SAURY,2,2,0,65.0,65.0,65.0
FRICOTEAUX,2,2,0,59.0,59.0,59.0
SANTAIS,2,0,2,55.0,56.0,55.5
SANTONI,2,0,2,57.0,57.0,57.0
FOUQUART,2,2,0,57.0,58.0,57.5
FOURQUET,2,0,2,69.0,70.0,69.5
SATOURI,2,2,0,49.0,49.0,49.0
SAULNIER,2,2,0,52.0,52.0,52.0
SAULNIER ARRIGHI,2,2,0,67.0,69.0,68.0
FRASSETTO,2,0,2,71.0,71.0,71.0
FRECHET,2,2,0,61.0,62.0,61.5
FREY,2,2,0,52.0,52.0,52.0
SAUVADET,2,2,0,68.0,68.0,68.0
Rutkowski,2,2,0,55.0,56.0,55.5
Fouché,2,2,0,59.0,59.0,59.0
Fournier,2,2,0,56.0,56.0,56.0
Fourreau,2,0,2,24.0,25.0,24.5
Fouré,2,0,2,65.0,68.0,66.5
Foutry,2,2,0,46.0,47.0,46.5
Roques,2,0,2,39.0,39.0,39.0
Roquette,2,0,2,62.0,64.0,63.0
Robert-Dehault,2,0,2,60.0,60.0,60.0
FURET,2,0,2,42.0,43.0,42.5
Rougier,2,0,2,41.0,42.0,41.5
Rougé,2,2,0,62.0,63.0,62.5
Roger Seppi,2,0,2,50.0,50.0,50.0
Fraise,2,2,0,40.0,40.0,40.0
Françoise,2,2,0,55.0,55.0,55.0
Frassa,2,2,0,53.0,55.0,54.0
Fremiot,2,2,0,52.0,52.0,52.0
Rouquier dite Lorca,2,0,2,59.0,59.0,59.0
GACHON,2,2,0,46.0,48.0,47.0
Freyburger,2,2,0,43.0,44.0,43.5
Rouaux,2,0,2,60.0,60.0,60.0
Fayolle,2,0,2,60.0,61.0,60.5
Feltz,2,2,0,57.0,57.0,57.0
Ferde,2,0,2,57.0,59.0,58.0
Fereira,2,2,0,50.0,51.0,50.5
Favre d'Anne,2,0,2,47.0,48.0,47.5
GAGNEUR,2,0,2,48.0,51.0,49.5
GAILLARD,2,1,1,34.0,59.0,46.5
GALENON,2,0,2,67.0,67.0,67.0
Fuselier,2,0,2,71.0,71.0,71.0
Félix,2,0,2,57.0,58.0,57.5
Flochon,2,2,0,62.0,63.0,62.5
Flohic,2,2,0,20.0,21.0,20.5
Flores,2,2,0,53.0,54.0,53.5
Fernandes,2,2,0,43.0,44.0,43.5
Ferreira,2,1,1,48.0,48.0,48.0
Firmin Le Bodo,2,0,2,55.0,56.0,55.5
Forissier,2,2,0,63.0,63.0,63.0
Fornies,2,0,2,53.0,54.0,53.5
Foucher-Maupetit,2,0,2,55.0,56.0,55.5
Fleuret,2,2,0,53.0,53.0,53.0
Fleuret-Pagnoux,2,0,2,71.0,72.0,71.5
GABARRON,2,2,0,43.0,44.0,43.5
Cheval,2,2,0,71.0,74.0,72.5
Chevandier,2,2,0,38.0,39.0,38.5
Chevillard,2,0,2,43.0,43.0,43.0
Chevreux,2,0,2,69.0,70.0,69.5
VALLAUD,2,2,0,48.0,49.0,48.5
Clavet,2,2,0,35.0,35.0,35.0
Clergeau,2,2,0,56.0,56.0,56.0
Cholley,2,2,0,68.0,68.0,68.0
Choplin,2,0,2,41.0,42.0,41.5
Dauré,2,2,0,63.0,63.0,63.0
Christine,2,0,2,67.0,68.0,67.5
Thierry,2,2,0,48.0,48.0,48.0
Thionnet,2,2,0,30.0,31.0,30.5
Thiébaut,2,2,0,52.0,52.0,52.0
Ternant,2,0,2,45.0,47.0,46.0
Terrier,2,0,2,54.0,55.0,54.5
Testas,2,2,0,59.0,60.0,59.5
Conway-Mouret,2,0,2,63.0,63.0,63.0
Tinland,2,0,2,57.0,58.0,57.5
Tisné-Versailles,2,0,2,38.0,40.0,39.0
Chorain,2,2,0,60.0,61.0,60.5
VAUTRIN,2,2,0,55.0,57.0,56.0
VAYSSOUZE-FAURE,2,2,0,51.0,51.0,51.0
VEAU,2,1,1,47.0,61.0,54.0
VELOU,2,2,0,43.0,44.0,43.5
VENDEGOU,2,0,2,35.0,35.0,35.0
Challande Névoret,2,2,0,28.0,28.0,28.0
Chan,2,2,0,30.0,30.0,30.0
Chaplin,2,2,0,73.0,73.0,73.0
Trouvé,2,0,2,44.0,45.0,44.5
Chrétien,2,2,0,45.0,46.0,45.5
UGO,2,2,0,75.0,75.0,75.0
Torloting,2,0,2,64.0,65.0,64.5
Tournier,2,0,2,34.0,34.0,34.0
VALLI,2,2,0,50.0,51.0,50.5
VALLOIS ROUET,2,0,2,53.0,55.0,54.0
VALLON,2,2,0,58.0,60.0,59.0
USSEL,2,0,2,45.0,47.0,46.0
Uzenat,2,2,0,38.0,38.0,38.0
VAILLANT,2,2,0,31.0,34.0,32.5
Christophle,2,2,0,37.0,37.0,37.0
Turquois,2,2,0,52.0,52.0,52.0
DALIN,2,2,0,66.0,66.0,66.0
DALLIER,2,2,0,60.0,60.0,60.0
DAMOUR,2,0,2,47.0,47.0,47.0
DARDENNE,2,2,0,61.0,63.0,62.0
D'IMPERIO,2,2,0,51.0,52.0,51.5
Tavel,2,0,2,44.0,45.0,44.5
Taverne,2,2,0,45.0,45.0,45.0
Tavernier,2,2,0,45.0,45.0,45.0
Teillac,2,2,0,63.0,64.0,63.5
Tomic,2,0,2,45.0,46.0,45.5
TURREL,2,2,0,60.0,61.0,60.5
TUTUGORO,2,2,0,51.0,63.0,57.0
TUYERAS,2,0,2,64.0,65.0,64.5
Tahri,2,2,0,42.0,44.0,43.0
TROUSSELLE,2,2,0,58.0,59.0,58.5
TUAHU,2,0,2,60.0,60.0,60.0
DARPHIN,2,0,2,57.0,58.0,57.5
DARRAS,2,2,0,65.0,66.0,65.5
Taibi,2,2,0,56.0,57.0,56.5
Taillé Polian,2,0,2,49.0,50.0,49.5
Temel,2,0,2,40.0,43.0,41.5
Thieriot,2,2,0,55.0,55.0,55.0
Corzani,2,2,0,64.0,64.0,64.0
Cordier,2,2,0,52.0,52.0,52.0
Cormand,2,2,0,49.0,50.0,49.5
Cormier-Bouligeon,2,2,0,51.0,52.0,51.5
Colin Oesterlé,2,0,2,59.0,59.0,59.0
Toussaint,2,0,2,37.0,37.0,37.0
Trebuchet,2,2,0,36.0,36.0,36.0
Cottigny,2,2,0,71.0,71.0,71.0
Courseaux,2,2,0,62.0,63.0,62.5
Tenneroni,2,0,2,61.0,63.0,62.0
Cuzin,2,2,0,65.0,66.0,65.5
Crnkovic,2,0,2,65.0,66.0,65.5
Cruveiller,2,2,0,40.0,41.0,40.5
D'INTORNI,2,0,2,39.0,39.0,39.0
DA CONCEICAO CARVALHO,2,0,2,58.0,58.0,58.0
Cukierman,2,0,2,47.0,47.0,47.0
Cuny,2,2,0,63.0,63.0,63.0
Curvale,2,0,2,61.0,62.0,61.5
Cuvelier,2,0,2,47.0,48.0,47.5
Cuypers,2,2,0,79.0,79.0,79.0
Cornu,2,2,0,52.0,52.0,52.0
CUENOT - STALDER,2,0,2,46.0,46.0,46.0
CREFF,2,0,2,65.0,66.0,65.5
CRESSON,2,0,2,47.0,48.0,47.5
CREUSOT,2,0,2,69.0,70.0,69.5
CRIGHTON,2,2,0,37.0,37.0,37.0
COWAN,2,2,0,43.0,43.0,43.0
COZIC,2,2,0,57.0,57.0,57.0
VIRY,2,2,0,54.0,55.0,54.5
VITOUX,2,0,2,35.0,35.0,35.0
VERNAY,2,0,2,43.0,44.0,43.5
CROIZIER,2,2,0,49.0,49.0,49.0
CROMBECQUE,2,2,0,50.0,52.0,51.0
CROSS,2,0,2,34.0,35.0,34.5
VERNY,2,2,0,39.0,39.0,39.0
VERRIER,2,0,2,65.0,65.0,65.0
VERSINI,2,0,2,66.0,67.0,66.5
VESSILLER,2,0,2,58.0,58.0,58.0
VIELLE,2,0,2,51.0,53.0,52.0
VIENNE,2,2,0,65.0,65.0,65.0
VIGIER,2,2,0,54.0,55.0,54.5
VIVÈS,2,0,2,37.0,38.0,37.5
CORREIA,2,2,0,54.0,54.0,54.0
Vallverdu,2,2,0,48.0,48.0,48.0
COURBON,2,2,0,39.0,39.0,39.0
COTTEL,2,2,0,67.0,69.0,68.0
COULOMBEL,2,2,0,46.0,47.0,46.5
COULOMME,2,2,0,58.0,58.0,58.0
COSSON,2,2,0,48.0,48.0,48.0
Vermot,2,2,0,47.0,47.0,47.0
Valéro,2,2,0,59.0,60.0,59.5
Vanlerenberghe,2,2,0,84.0,84.0,84.0
COUVREUR,2,0,2,54.0,56.0,55.0
Vauzelle,2,0,2,34.0,35.0,34.5
COULONG,2,0,2,74.0,74.0,74.0
COUPEZ,2,2,0,65.0,65.0,65.0
Carreric,2,2,0,59.0,59.0,59.0
Camus,2,2,0,43.0,44.0,43.5
Caralp,2,2,0,65.0,66.0,65.5
CRAMOISAN,2,2,0,56.0,57.0,56.5
CRAUSTE,2,2,0,65.0,68.0,66.5
COURTEILLE,2,0,2,56.0,57.0,56.5
COURTOIS,2,2,0,64.0,66.0,65.0
Vannson,2,2,0,58.0,59.0,58.5
Cathelain,2,2,0,39.0,40.0,39.5
VETILLART,2,0,2,48.0,49.0,48.5
Chabolle,2,2,0,66.0,70.0,68.0
Chabriat,2,2,0,55.0,55.0,55.0
Chabrier,2,2,0,48.0,48.0,48.0
Chabrillat,2,2,0,62.0,64.0,63.0
Chaibi,2,0,2,41.0,42.0,41.5
VANAA,2,0,2,60.0,62.0,61.0
Clouet,2,2,0,33.0,33.0,33.0
VIGNAUD,2,2,0,62.0,63.0,62.5
Cochard,2,0,2,56.0,58.0,57.0
Coent,2,2,0,64.0,66.0,65.0
Colas,2,1,1,40.0,62.0,51.0
Chéreau,2,2,0,45.0,46.0,45.5
VENTHOU-DUMAINE,2,0,2,39.0,41.0,40.0
VARAUT,2,2,0,58.0,59.0,58.5
VASSET,2,2,0,60.0,61.0,60.5
VALORGE,2,2,0,60.0,61.0,60.5
VERMEILLET,2,0,2,56.0,57.0,56.5
VERMOREL,2,2,0,31.0,31.0,31.0
Coail,2,2,0,68.0,68.0,68.0
VEYRIRAS,2,2,0,71.0,73.0,72.0
VILAIN,2,2,0,61.0,61.0,61.0
VICOT,2,2,0,61.0,61.0,61.0
Carlotti,2,0,2,68.0,69.0,68.5
Cadalen,2,2,0,32.0,32.0,32.0
Calippe,2,2,0,68.0,68.0,68.0
Calueba,2,0,2,61.0,62.0,61.5
CURTAUD,2,2,0,71.0,72.0,71.5
Charret-Godard,2,0,2,41.0,42.0,41.5
Charreton,2,2,0,45.0,45.0,45.0
Cervantes,2,2,0,39.0,40.0,39.5
Charville,2,2,0,69.0,70.0,69.5
Chapuis,2,2,0,34.0,36.0,35.0
Caure,2,2,0,31.0,32.0,31.5
Causse,2,2,0,53.0,53.0,53.0
Castelain,2,2,0,53.0,53.0,53.0
Casterman,2,2,0,28.0,28.0,28.0
Chenu,2,2,0,51.0,51.0,51.0
Cazabonne,2,2,0,76.0,76.0,76.0
Cazeneuve,2,2,0,29.0,29.0,29.0
Centon,2,2,0,32.0,32.0,32.0
Charton,2,0,2,61.0,61.0,61.0
TAURINYA,2,0,2,61.0,61.0,61.0
TAVEL,2,2,0,37.0,37.0,37.0
TCHOBDRENOVITCH,2,2,0,62.0,63.0,62.5
DOVERGNE,2,2,0,70.0,70.0,70.0
Staniec-Wavrant,2,0,2,66.0,67.0,66.5
Stanislas,2,0,2,38.0,39.0,38.5
Stern,2,2,0,36.0,37.0,36.5
Stoeckle,2,0,2,65.0,66.0,65.5
DURIMEL,2,2,0,64.0,66.0,65.0
Tainguy,2,2,0,64.0,66.0,65.0
DUTIN,2,2,0,52.0,53.0,52.5
TABOURET,2,0,2,60.0,61.0,60.5
TACHE DE LA PAGERIE,2,2,0,49.0,49.0,49.0
Szczepaniak,2,0,2,65.0,66.0,65.5
Szpiner,2,2,0,69.0,69.0,69.0
Stambach-Terrenoir,2,0,2,44.0,44.0,44.0
DUBESSY,2,0,2,55.0,58.0,56.5
