uuid,nomSociete,evaluation,capitalDetenu,nombreParts,commentaire,remuneration
d07205b6-1dd4-4ab3-bf69-6d5da1c30d9e,HERMES INTERNATIONAL,116980,,160,Parts détenues dans le cadre d'un PEA Les dividendes ne sont pas prélevés et restent sur le compte PEA,0
d07205b6-1dd4-4ab3-bf69-6d5da1c30d9e,LVMH MOET HENNESSY VUITTON,92046,0,230,Parts détenues dans le cadre d'un PEA Les dividendes ne sont pas prélevés et restent sur le compte PEA,0
d07205b6-1dd4-4ab3-bf69-6d5da1c30d9e,PERNOD RICARD,9926,0,75,"Parts d""tenues dans le cadre d'un PEA Les dividendes ne sont pas prélevés et restent sur le compte PEA",0
d07205b6-1dd4-4ab3-bf69-6d5da1c30d9e,ROCHE HOLDING BJ,76470,0,250,Parts détenues dans le cadre d'un PEA Les dividendes ne sont pas prélevés et restent sur le compte PEA,0
d07205b6-1dd4-4ab3-bf69-6d5da1c30d9e,NEX CAP 2023 ISF,13500,0,18000,Parts détenues dans le cadre d'un PEA Les dividendes ne sont pas prélevés et restent sur le compte PEA,0
d07205b6-1dd4-4ab3-bf69-6d5da1c30d9e,ROBECO SUSTAIN GBL,66201,0,1394,Parts détenues dans le cadre d'un PEA Les dividendes ne sont pas prélevés et restent sur le compte PEA,0
d07205b6-1dd4-4ab3-bf69-6d5da1c30d9e,TRUFFLE INNOCROSS 2016,14490,0,200,Parts détenues dans le cadre d'un PEA Les dividendes ne sont pas prélevés et restent sur le compte PEA,0
d07205b6-1dd4-4ab3-bf69-6d5da1c30d9e,UNI HOCHE,5406,0,21631,Parts détenues dans le cadre d'un PEA Les dividendes ne sont pas prélevés et restent sur le compte PEA,0
d07205b6-1dd4-4ab3-bf69-6d5da1c30d9e,AIR LIQUIDE,247950,,1781,Titres détenus nominativement,0
d07205b6-1dd4-4ab3-bf69-6d5da1c30d9e,BANQUE PALATINE,573235,,0,"REVENUS 2020 des deux PEA 
        [Données non publiées]
    ","3885,99 €"
5071cb16-a265-457f-84b8-a905ffcd118f,SCI [Données non publiées],130700,99,99,"
        [Données non publiées]
    ",0
5071cb16-a265-457f-84b8-a905ffcd118f,SCI [Données non publiées],147,99,99,"
        [Données non publiées]
    ",DEFICIT FONCIER DE 222
5071cb16-a265-457f-84b8-a905ffcd118f,SPFPL FIRMIN,1487220,100,100,ACTIF DETENUS 2568000 PASSIF BANCAIRE ET FINANCIER 2160000,0
5071cb16-a265-457f-84b8-a905ffcd118f,selarl pharmacie jenner,351,,1,,0
5071cb16-a265-457f-84b8-a905ffcd118f,sci [Données non publiées],78767,33,33,"
        [Données non publiées]
    ",0
5071cb16-a265-457f-84b8-a905ffcd118f,axa,13520,0,400,,572 dividendes 2021 680 2023
5071cb16-a265-457f-84b8-a905ffcd118f,bnp paribas,26318,,385,,975 en 2023
5071cb16-a265-457f-84b8-a905ffcd118f,credit agricole,14475,,1000,,400 en 2022 525 EN 2023
5071cb16-a265-457f-84b8-a905ffcd118f,eurazeo,12352,,150,,225 en 2022 330 EN 2023
5071cb16-a265-457f-84b8-a905ffcd118f,fnac darty,2584,,80,,80 en 2021 112 en 2023
5071cb16-a265-457f-84b8-a905ffcd118f,l oreal,17430,,40,,280 EN 2021 420 EN 2023
5071cb16-a265-457f-84b8-a905ffcd118f,orange,5242,,500,,400 en 2021 200 en 2023
5071cb16-a265-457f-84b8-a905ffcd118f,pernod ricard,5660,,40,,53.2 EN 2021 187 EN 2023
5071cb16-a265-457f-84b8-a905ffcd118f,safran,13487,,65,,43 en 2021 135 en 2023
5071cb16-a265-457f-84b8-a905ffcd118f,sanofi,18324,,200,,640 en 2021 712 en 2023
5071cb16-a265-457f-84b8-a905ffcd118f,schneider electric,9513,,45,,390 EN 2021 267 EN 2023
5071cb16-a265-457f-84b8-a905ffcd118f,thales,31330,,200,,272 en 2021 448 en 2023
5071cb16-a265-457f-84b8-a905ffcd118f,total energies,8167,,120,,79.20 EN 2021 264 EN 2023
5071cb16-a265-457f-84b8-a905ffcd118f,vinci,11015,,100,,65 EN 2021 405 EN 2023
5071cb16-a265-457f-84b8-a905ffcd118f,AMUNDI,9547,,150,,0
5071cb16-a265-457f-84b8-a905ffcd118f,STELLANTIS,10879,,475,,0
5071cb16-a265-457f-84b8-a905ffcd118f,VALLOUREC,4475,,270,,0
5071cb16-a265-457f-84b8-a905ffcd118f,RENAULT,11195,,240,,0
c2358cc5-5d53-4f05-a314-301953ec7b04,MAJE SOLUTION,2000,,100,,Aucun revenu depuis 2014
2a3c460a-db41-4538-9d04-13786218078e,SCI [Données non publiées],150,50,1,"
        [Données non publiées]
    ",0
787ce81f-08cc-46ad-a042-d82248e4ba80,SCPI [Données non publiées],10000,50,40,,BENEFICE TOTAL (100%) : 47€ MA PART : 24 euros
08f56198-b80c-4239-a50e-8f6793642b26,Relax grill,100,,301,"cette société dont j'ai été nommé liquidatrice n'a plus aucune activité elle est en sommeil. 
        [Données non publiées]
    ",0
08f56198-b80c-4239-a50e-8f6793642b26,UTI,360,,98,"cette société a fait l'objet d'une liquidation judiciaire 
        [Données non publiées]
    . elle demeure en sommeil",0
08f56198-b80c-4239-a50e-8f6793642b26,UTZ,1200,,2,"
        [Données non publiées]
    ",0
08f56198-b80c-4239-a50e-8f6793642b26,SCI [Données non publiées],788684,16,2050,je détiens ces 2050 soit 16 66% en nue propriété,NON
ad456363-af81-4b1a-83b7-5a56f9584296,GAEC [Données non publiées],45000,50,6000,,1500 euros brut par mois en tant que co-gérante de la société
c80c235c-4670-4fd4-8147-386666f1fe3c,L'OREAL,1594362,,4165,,28779
c80c235c-4670-4fd4-8147-386666f1fe3c,Sopra Steria Group,13896,,80,,241
c80c235c-4670-4fd4-8147-386666f1fe3c,Crédit Agricole,14130,,1000,,735
c80c235c-4670-4fd4-8147-386666f1fe3c,Totalénergies,8979,,150,,299
c80c235c-4670-4fd4-8147-386666f1fe3c,Axa,5863,,170,,202
c80c235c-4670-4fd4-8147-386666f1fe3c,LVMH,3672,,6,,42
c80c235c-4670-4fd4-8147-386666f1fe3c,Hermès intl,7638,,4,,27
c80c235c-4670-4fd4-8147-386666f1fe3c,BNP Parisbas,3544,,57,,156
c80c235c-4670-4fd4-8147-386666f1fe3c,Engie,3868,,240,,0
47da453b-8f04-4c21-8f73-c8f79c142c33,SELARL Pascale BORDES Avocate,54766,100,5783,"
        [Données non publiées]
    ",0
47da453b-8f04-4c21-8f73-c8f79c142c33,SCI [Données non publiées],200000,50,5,"
        [Données non publiées]
    ",0
47da453b-8f04-4c21-8f73-c8f79c142c33,SCI [Données non publiées],150000,50,25,,0
dfd541df-9615-4705-b286-a015ae7643e2,Banque Populaire,22710,0,3000,"
        [Données non publiées]
    ",versement d'intérêts annuels
ac065f0e-41a7-4ee5-82ec-141816636257,SCI [Données non publiées],452,0,1,"
        [Données non publiées]
    ",Aucune
0ccb9a12-3cb8-4f35-b3af-6ac37c826a6d,SCI [Données non publiées],4000,50,400,,"28560 brut, annuel"
0f8d37db-f196-40ba-bca1-3a120be951d8,L'OREAL,31567,,84,PEA,PEA
0f8d37db-f196-40ba-bca1-3a120be951d8,AXA,769,,36,PEA,PEA
0f8d37db-f196-40ba-bca1-3a120be951d8,TOTAL,5036,,132,PEA,PEA
0f8d37db-f196-40ba-bca1-3a120be951d8,LVMH,62823,,95,PEA,PEA
0f8d37db-f196-40ba-bca1-3a120be951d8,THALES,6022,,70,PEA,PEA
0f8d37db-f196-40ba-bca1-3a120be951d8,ALSTOM,85,,2,PEA,PEA
0f8d37db-f196-40ba-bca1-3a120be951d8,APERAM,216,,5,PEA,PEA
0f8d37db-f196-40ba-bca1-3a120be951d8,ARCELORMITTAL,930,,36,PEA,PEA
0f8d37db-f196-40ba-bca1-3a120be951d8,NOKIA,306,,68,,PEA
0f8d37db-f196-40ba-bca1-3a120be951d8,PERNOD RICARD,11980,,64,,PEA
0f8d37db-f196-40ba-bca1-3a120be951d8,L'OREAL,11274,,30,,PORTE FEUILLE D'ACTIONS
0f8d37db-f196-40ba-bca1-3a120be951d8,AXA,2138,,100,,PORTE FEUILLE D'ACTIONS
0f8d37db-f196-40ba-bca1-3a120be951d8,VINCI,8999,,100,,PORTE FEUILLE D'ACTIONS
a6f72258-cd51-44cf-a44e-c19c803a9b01,SCI [Données non publiées],94500,27,27,,0
40922d91-cafe-4a37-b8c6-0319110150cb,SCI [Données non publiées],135000,100,1,bien vendu en décembre 2020 ( 135 000 euros),pas de dividende uniquement des loyers
40922d91-cafe-4a37-b8c6-0319110150cb,SCI [Données non publiées],175000,34,34,bien vendu en décembre 2021,pas de dividende uniquement des loyers
40922d91-cafe-4a37-b8c6-0319110150cb,SCI [Données non publiées],0,0,0,local vendu depuis plus de 10 ans. Société sans activité à radier,psa de dividende
c7e19d65-9ad7-45cd-988a-46643539f63f,MDI,144000,0,96,,0
cb320648-b177-41df-88d5-0a8116357b1c,Credit Mutuel Enseignant Loire Haute-Loire,9253,,9206,"je détiens avec ce PEA 9206 euros de parts sociales de la caisse de credit mutuel enseignant et 47 74 euros d'un fond commun de placement credit mutuel AM France.
        [Données non publiées]
    ",9 07 euros
a9aabd0c-2aa4-493f-b49b-87951d2764a5,NATIXIS,25000,0,5000,,32000
179ddc67-993f-415f-93e9-8968f5ad41b0,SARL [Données non publiées],268126,69,525,"
        [Données non publiées]
    ",Aucune - la société n'a réalisé aucun bénéfice fiscal sur les 5 dernières années
60a0ebaf-e54f-4e1a-99b4-7405fac47a91,SCI [Données non publiées],1240,99,99,,0
60a0ebaf-e54f-4e1a-99b4-7405fac47a91,SCI [Données non publiées],426,93,28,,0
2ed3161a-b509-476a-b951-7893d086e9a2,Bred banque populaire,7157,100,33,,Sans
7ac7ad2c-6c34-481e-9b49-215c6ef3d4ff,Altria Group,1900,,30,,quelques euros
7ac7ad2c-6c34-481e-9b49-215c6ef3d4ff,Kraft Heinz,440,,6,,quelques euros
7ac7ad2c-6c34-481e-9b49-215c6ef3d4ff,L'Oréal,1800,,10,,quelques euros
7ac7ad2c-6c34-481e-9b49-215c6ef3d4ff,Modelez int,750,,20,,quelques euros
7ac7ad2c-6c34-481e-9b49-215c6ef3d4ff,Nestlé,22000,,300,,quelques centaines d'euros
7ac7ad2c-6c34-481e-9b49-215c6ef3d4ff,Philip Morris,3000,,30,,quelques euros
7ac7ad2c-6c34-481e-9b49-215c6ef3d4ff,LBPAM [Données non publiées],1570,,15,,quelques euros
7ac7ad2c-6c34-481e-9b49-215c6ef3d4ff,LBPAM [Données non publiées],7500,,29,,quelques euros
7ac7ad2c-6c34-481e-9b49-215c6ef3d4ff,SCI [Données non publiées],92160,,32,,12000
7ac7ad2c-6c34-481e-9b49-215c6ef3d4ff,SCI [Données non publiées],33600,0,8,parts détenues en nue-propriété,0
c3b8f45f-e74a-4307-b72b-aa8d84cecef9,André AT Négoce,8398,100,100,,0
c3b8f45f-e74a-4307-b72b-aa8d84cecef9,SCI [Données non publiées],10000,5,100,,0
c3b8f45f-e74a-4307-b72b-aa8d84cecef9,SARL SEGALA NEGOCE,38330,51,510,,0
ee0c0e4c-d8c7-4ef0-81c7-4d24cc364de2,Société civile [Données non publiées],1000,50,1,,0
8be9f562-c5ec-44da-aa8a-a8ee11da606d,SARL ECONOMIE ET CONSTRUCTION,1500,100,150,,0
0e6c7918-e1b7-4436-ba3f-70bbb3786f90,Société coopérative Plaine énergie citoyenne (Saint denis),1000,2,20,,0
dff54010-ef79-4924-8129-339dd52440ea,SARL 2C,3750,50,1000,,NEANT
3c7b6132-1b95-46f3-b7ec-d11f9d72fb41,Crédit cooperatif,15000,,983,,153
c2d4be3c-7567-4bb1-a054-208dd0b08604,veolia environnement,857,,30,,"0 car rien de vendu,"
c2d4be3c-7567-4bb1-a054-208dd0b08604,sci [Données non publiées],15,,1,,0
c2d4be3c-7567-4bb1-a054-208dd0b08604,sci [Données non publiées],1760,0,1,,0
c2d4be3c-7567-4bb1-a054-208dd0b08604,SCP LAPOUGE EMONNIER SERGENT DENIAUD GUEYE,1,36,2356,plan de redressement en place depuis 31 janvier 2019 pour dix ans,22.138
db368bf9-0c2e-4e53-b725-9a1a02d0d9e2,Airbus,7017,,100,,0 € au titre de l'année 2019 en raison du COVID 19
db368bf9-0c2e-4e53-b725-9a1a02d0d9e2,Total SA,5002,,154,,102 € (transformé en achat de 4 actions)
db368bf9-0c2e-4e53-b725-9a1a02d0d9e2,Orange,989,,100,,0 €
efbfdcca-eed9-4e3e-baae-8faed0109eda,SCI [Données non publiées],75000,25,125,LES 75 000 EUROS NE TIENNENT PAS COMPTE DU CAPITAL RESTANT DU SUR LE PRET BANCAIRE REALISE POUR L'ACHAT DU BIEN,0
e69b9eb2-aef6-4a71-b2fa-5ae4da5dfd33,SARL MARIELLE MAIRE,7513,90,450,,80140
8070e813-78e4-4239-bb91-20bf3065bc78,Arkema,1610,,23,"
        [Données non publiées]
    ",0
8070e813-78e4-4239-bb91-20bf3065bc78,Mauna Kea Teck,23,,133,"
        [Données non publiées]
    ",0
bf339d9a-0f13-49cb-8750-e7814ecab002,[Données non publiées],47179,1,2,"Nombre de parts : 2 en pleine propriété + 97,5 en usufruit. Capital : 1% en pleine propriété + 48,75 en usufruit",5761
7023f6d9-d30f-41e1-8e56-d0918cdbf80d,EN ROUE LIVR',2750,39,55,"
        [Données non publiées]
    ",aucune jusqu'à maintenant (en date du 27/07/2023)
8d3381a4-b195-4f2c-b166-3ca0c882d438,SAS FIDECY,60000,9,50,Je ne suis plus salarié de cette société depuis le 01/01/2023,53225
8d3381a4-b195-4f2c-b166-3ca0c882d438,SARL ECC,74000,50,500,"La SARL ECC détient 2/3 du capital de la SCI 
        [Données non publiées]
    ",0
8d3381a4-b195-4f2c-b166-3ca0c882d438,SAS FIDECY EXPERTISE & CONSEIL,100,10,10,,0
1b09ea68-9df1-4820-8397-ced9f2e5ae02,STMicroelectronics,12135,,476,Actions,<1€
b7ec0f13-ba48-49d8-98a6-b16a9701b40b,La Case à Café Sarl,38297,99,4570,"Evaluation de la participation financière faite à la valeur nominale des actions, la société étant actuellement en redressement judiciaire.",Néant
c06c30e8-f9be-4f3c-8762-f9204ad6ddc2,SCI [Données non publiées],190000,51,5,"
        [Données non publiées]
    ",0
a94992ac-7fe5-4ff4-b17b-82acc896fc64,IDEAL CYBER CAFE SERVICES,0,100,1,"
        [Données non publiées]
    ",0
8be199fa-2e43-4787-8db1-5dcb544b3924,Mini World Lyon,50000,,72,aucun,0
24da8904-0ccf-4b86-b080-13010edd46df,Mise à Jour Eurl,1000,100,100,,0
c1af6357-e0b6-47c9-b7f6-f22101d03793,Total Energies,996,,5,Participation via un actionnariat salariale. Valeurs selon les derniers documents reçus.,0
ce4d7d91-1234-4d8c-9c1c-501169ccd519,SCEA [Données non publiées],297272,99,763,,quote part de résultat agricole 30.06.2019 = -1878 (déficit)
ce4d7d91-1234-4d8c-9c1c-501169ccd519,GFV [Données non publiées],679000,99,679,,-2249
ce4d7d91-1234-4d8c-9c1c-501169ccd519,SCI [Données non publiées],200,1,20,Société civile immobilière déficitaire,0
ce4d7d91-1234-4d8c-9c1c-501169ccd519,GFA [Données non publiées],336000,100,5700,Usufruit de parts sociales d'un groupement foncier agricole,16209 €
ce4d7d91-1234-4d8c-9c1c-501169ccd519,SCEV [Données non publiées],300,6,24,Baisse de ma participation suite à une cession de parts,QUOTE PART DE BENEFICE AGRICOLE = 2217 €
dc48d4a9-41fc-48ce-b565-0e6d6f841437,MAJI,22000000,100,10000,,420000
dc48d4a9-41fc-48ce-b565-0e6d6f841437,Fonciere de la Tour,2500000,50,5000,,non
feb3d63d-1ec3-4382-963e-2a289b390bb4,SCI [Données non publiées],1000,30,30,,0
7403f15a-796e-4ac2-a058-f83a247d187d,sci [Données non publiées],5500,55,550,,0
7403f15a-796e-4ac2-a058-f83a247d187d,sci [Données non publiées],500,50,50,,0
7403f15a-796e-4ac2-a058-f83a247d187d,Banque Populaire [Données non publiées],17164,,1226,,0
a154808b-7eed-42d1-a47c-b614225a86ee,Orange,85,,9,,"5,40€"
a154808b-7eed-42d1-a47c-b614225a86ee,EDF,62,,6,,"1,26€"
a154808b-7eed-42d1-a47c-b614225a86ee,AIRBUS,1167,,10,,0€
a154808b-7eed-42d1-a47c-b614225a86ee,AIR-FRANCE KLM,20,,5,,0€
4450d97d-6fac-45bd-af03-3931d20bd598,SCI [Données non publiées],156900,55,200,,Néant
1031afaf-7187-456f-9ac4-e5fd3792845b,SCI [Données non publiées],97885,52,520,"
        [Données non publiées]
    ",0
7f49cc27-a960-4374-bf4c-8e52529f37ce,Incentive Agency,32550,86,434,Société en non activité commerciale depuis juillet 2019,0
4ad1abb1-4cc7-454e-9d03-1bd4cacdceca,SASU Cabinet Patricia Buisson Conseil,1000,100,100,,0
4fb87ec6-1a3c-4962-be80-9a7ea9e2f2f2,SCI [Données non publiées],15000,25,1,"SCI Familiale
        [Données non publiées]
    ",aucune
5752eb08-d820-446b-a464-99e6f3af396d,[Données non publiées],86000,70,700,,0
5752eb08-d820-446b-a464-99e6f3af396d,SCI [Données non publiées],1,1,1,,0
5752eb08-d820-446b-a464-99e6f3af396d,SCI [Données non publiées],1,1,1,,0
5752eb08-d820-446b-a464-99e6f3af396d,SCI [Données non publiées],1,1,1,,0
e15287f4-9483-4549-9bed-a632f93e96b5,EURL EQUILIBRE,1000,100,100,Hébergement touristique de courte durée = activité de gîte ou chambre d'hôte Marchand de biens = achat et revente de biens immobiliers ou fonciers avec ou sans travaux d'amélioration - Valeur d'une Part sociale ou action = 10€ - Aucun revenu/aucune dividende perçue les 5 dernières années - Aucun actif - Compte à la BNP clôturé en 2022 - Société inactive en 2021 et 2022 => Pas de bilan saisi pour ces deux années,0
3245e90f-23a6-4025-b956-dd06cb7aef0d,sci [Données non publiées],8967,,3,,0
26f51e0b-8e2e-456c-a578-ffced8d500f8,SCI [Données non publiées],45360,8,80,Nue Propriété,0
26f51e0b-8e2e-456c-a578-ffced8d500f8,SCI [Données non publiées],236250,25,250,Pleine propriété,0
26f51e0b-8e2e-456c-a578-ffced8d500f8,GEFIP EUROLAND,62088,52,135,,0
26f51e0b-8e2e-456c-a578-ffced8d500f8,SG Liquidité PEA,37045,31,2,,0
e656369a-527c-4531-a034-84a09382e32c,PHENIX,300000,0,112000,,0
f07579f2-8d3c-44e4-9a7c-5e5f07b37bfb,L2H MONNIER CONSEIL,201000,100,1000,Société holding principalement,79692
f07579f2-8d3c-44e4-9a7c-5e5f07b37bfb,SCI [Données non publiées],125000,50,50,,0
61d948fc-e24e-4beb-9398-2edbb383f537,SCI [Données non publiées],1000,50,50,société dissoute en 2022,0.01
61d948fc-e24e-4beb-9398-2edbb383f537,SDB Investissements,2219999,99,100,,0
61d948fc-e24e-4beb-9398-2edbb383f537,SCI [Données non publiées],999,99,1000,,0
61d948fc-e24e-4beb-9398-2edbb383f537,SFJ Investissements,70270,70,7403,société dissoute en 2022,0.01
61d948fc-e24e-4beb-9398-2edbb383f537,SCI [Données non publiées],100,33,100,parts détenues en nue propriété,0
39483939-a0a4-420f-8db8-aa0c68e3145a,DEWEZ SARL,5000,0,57,,0
39483939-a0a4-420f-8db8-aa0c68e3145a,SCI [Données non publiées],21000,30,30,,0
39483939-a0a4-420f-8db8-aa0c68e3145a,SCI [Données non publiées],12600,30,30,,0
88330d75-a86d-4211-8288-2d190bee3eae,Crédit Agricole,219,,144,"
        [Données non publiées]
    ",1.52 €
1f8930e4-5bf9-4da5-a30d-f4032c7db49d,Enercoop,100,,1,"j'ai une part de la SCIC Enercoop 
        [Données non publiées]
    ",0
1f8930e4-5bf9-4da5-a30d-f4032c7db49d,Caisse d'épargne [Données non publiées],100,,1,"J'ai une part de la banque coopérative Caisse d'épargne 
        [Données non publiées]
    ",0
1f8930e4-5bf9-4da5-a30d-f4032c7db49d,club Cigale coup de main,900,,0,"Je participe à un club d'investisseur solidaire ""Cigales"" qui prete de l'argent ou investit auprès des entrepreneurs salariés de la CAE Elan créateur",0
e4c85429-5240-45e8-acd6-23ff19490711,BNP Paribas,1671,,45,,0
e4c85429-5240-45e8-acd6-23ff19490711,Crédit agricole,890,,100,,0
e4c85429-5240-45e8-acd6-23ff19490711,EDF,151,,16,,0
e4c85429-5240-45e8-acd6-23ff19490711,Société générale,293,,20,,0
fd60a41b-a3b8-4c2e-a651-961987c51300,SCI [Données non publiées],30000,50,50,"sci familiale
        [Données non publiées]
    .",10615
ab349614-9e60-4dfd-9bab-dc0085d324f2,SCI [Données non publiées],175000,50,765,"
        [Données non publiées]
    ",0
4f0ba7ae-46ec-4cfd-86c4-83d2f9f95739,SCI [Données non publiées] [Données non publiées],990,100,99,Monsieur Lisnard est nue propriétaire de 99 parts.,0
860ca1e4-122a-4b95-b0c2-778e81096658,SCI [Données non publiées],1563,1,1,,267 en 2021
860ca1e4-122a-4b95-b0c2-778e81096658,SISA Authume Santé,15,,3,,0
860ca1e4-122a-4b95-b0c2-778e81096658,SCI [Données non publiées],9695,50,5,,0
9c91f38e-92e9-4128-aff3-8740fdef3da1,SCI [Données non publiées],475,47,475,,0
9c91f38e-92e9-4128-aff3-8740fdef3da1,FDJ,780,0,27,,48
45e4c8e5-8827-4c55-8c7c-32079f8b11eb,SARL ERH,50000,50,500,pas de dividendes,0
45e4c8e5-8827-4c55-8c7c-32079f8b11eb,sci [Données non publiées],0,20,200,,0
983c27bc-1977-4665-bca3-796ac3fcf157,SASU [Données non publiées],10000,100,100,,75000
92dcab3c-18e3-4f49-98d5-a27cb2efebbe,Air Liquide,162,,1,,0
92dcab3c-18e3-4f49-98d5-a27cb2efebbe,Alstom,172,,1,,0
92dcab3c-18e3-4f49-98d5-a27cb2efebbe,TOTAL Energie,598,,10,,0
bbe83c3f-6874-4379-818d-0d0edcea0e19,CINEBOOK Ltd,3070000,99,994,"
        [Données non publiées]
    ",Voir activités professionnelles
bedf9ffd-ee47-46d4-a594-dc6a260f9532,SCI [Données non publiées],180,,2,,"52,76€"
ea1dc20e-263e-46ad-97f3-9f8cb9c73e54,S.C.I. [Données non publiées],160000,80,200,"
        [Données non publiées]
    ",néant
6270725c-4343-4485-a71f-886d9413d0d1,SELARL LEROUX Associés,5500,55,550,société créée le 1/12/2020 pas de distribution de dividendes à ce jour,rien à ce jour
65779ebc-94b4-4257-adee-c8a263ee9fa7,SCI [Données non publiées],624601,50,26500,50% de la SCI en nue-propriété.,Pas de rémunération
da16a28a-6175-4454-a7cc-12a3bbbfab4d,sci [Données non publiées],9,1,9,,nulle
da16a28a-6175-4454-a7cc-12a3bbbfab4d,sasu la bastinde,2584441,100,15,,nulle
da16a28a-6175-4454-a7cc-12a3bbbfab4d,credit mutuel,15,1,15,,0
2381d41a-e491-4b15-8dee-1c622f885763,SAS LES CONTAMINES IMMOBILIER,905724,96,2400,,2019  112.535 euros
b271a276-f056-4b37-ab0a-255ed444830b,SCI [Données non publiées],62500,50,1,"
        [Données non publiées]
    ",0
f7d30600-3402-4892-82b9-6609d74cacfd,SC1 [Données non publiées],125000,25,123,,3366
c3781706-1269-4f06-9301-e8d3c29c3bff,SCI [Données non publiées],53000,3,733,,3262 euros pour l'année 2020 rémunération revenu immobilier. Pas de gratification
310c685a-3dd2-4887-88f7-d9935968783c,Banque Populaire,3008,,188,chaque part est à 16€,Le dernier rendement (voté en assemblée générale en avril 2022) est de 1 35%.
be273fc6-9ac8-4947-a11a-f5c403a82a78,CAISSE D EPARGNE [Données non publiées],480,,25,je détiens pour 480 euros de parts sociales,"0,30 en 2023"
be273fc6-9ac8-4947-a11a-f5c403a82a78,CREDIT AGRICOLE,1948,,1,Je ne connais pas le nombre exact de parts détenues.,"27,30 EN 2023"
217a7128-6f50-49a6-9a7b-38137028b452,[Données non publiées] SARL [Données non publiées],8500,85,8500,,Cf rubrique 3
6f894a12-7a5b-4bf6-b0ae-78dcde8f7d3d,JPMJA,3462420,20,5498,,207994
6f894a12-7a5b-4bf6-b0ae-78dcde8f7d3d,SC Trésorière,7997023,23,54611,"
        [Données non publiées]
    ",392593
6f894a12-7a5b-4bf6-b0ae-78dcde8f7d3d,SCI [Données non publiées],63060,14,10,,0
6f894a12-7a5b-4bf6-b0ae-78dcde8f7d3d,Holding Saint Gatien,2190,,1,,280
0e6f4a82-be1d-4f0a-9434-a879209c72ef,SCI [Données non publiées],578,33,69,,aucune
0e6f4a82-be1d-4f0a-9434-a879209c72ef,SARL Hiriani,335,40,40,,aucune
8a48f9a9-d7e7-48da-919b-b8ee32c21212,SCI [Données non publiées],50,100,10,"
        [Données non publiées]
    ",0
8a48f9a9-d7e7-48da-919b-b8ee32c21212,SCI [Données non publiées],25,50,10,"
        [Données non publiées]
    ",0
